noncanceled_pBurst,nostop_pBurst,noncanceledBurstTime,nostopBurstTime,noncanceledBurstOnset,nostopBurstOnset,noncanceledBurstOffset,nostopBurstOffset,noncanceledBurstDuration,nostopBurstDuration,noncanceledBurstVolume,nostopBurstVolume,noncanceledBurstFreq,nostopBurstFreq,monkeyLabel
0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Euler
0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Euler
0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Euler
0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Euler
0.110047846889952,0.0978043912175649,136.259259259259,107.320754716981,-125.111111111111,-143.22641509434,152.037037037037,122.603773584906,277.148148148148,265.830188679245,254958506667.691,248238681243.541,24.1481481481481,26,Euler
0.0478468899521531,0.0738522954091816,118.666666666667,151.863636363636,-139.833333333333,-136.045454545455,110.5,120.340909090909,250.333333333333,256.386363636364,225551091050.379,235072077029.785,25.25,26.0454545454545,Euler
0.0191387559808612,0.0738522954091816,197,174.025641025641,-93.25,-112.589743589744,147,165.205128205128,240.25,277.794871794872,185176405936.983,237126818788.489,26,26.2564102564103,Euler
0.167464114832536,0.201596806387226,174.74358974359,153.708333333333,-103.282051282051,-104.833333333333,138.692307692308,129.241666666667,241.974358974359,234.075,178088771343.904,217100068485.22,26.2820512820513,26.375,Euler
0.282296650717703,0.279441117764471,166.36231884058,150.357142857143,-105.463768115942,-110.22619047619,144.115942028986,121.5,249.579710144928,231.72619047619,199636355017.518,191024963987.463,25.2463768115942,25.8392857142857,Euler
0.272727272727273,0.267465069860279,155.549295774648,154.310975609756,-129.661971830986,-114.853658536585,137.69014084507,126.585365853659,267.352112676056,241.439024390244,232041546076.119,200219715470.05,23.943661971831,25.9634146341463,Euler
