canceledBurstTime,noncanceledBurstTime,nostopBurstTime,canceledBurstOnset,noncanceledBurstOnset,nostopBurstOnset,canceledBurstOffset,noncanceledBurstOffset,nostopBurstOffset,canceledBurstDuration,noncanceledBurstDuration,nostopBurstDuration,canceledBurstVolume,noncanceledBurstVolume,nostopBurstVolume,canceledBurstFreq,noncanceledBurstFreq,nostopBurstFreq,monkeyLabel
77.7142857142857,87.8648648648649,88.8048780487805,-167.971428571429,-157.108108108108,-157.621951219512,147.971428571429,138.324324324324,148.487804878049,315.942857142857,295.432432432432,306.109756097561,495706976193.205,455117838407.873,484064562336.813,20.9428571428571,20.2972972972973,19.780487804878,Euler
78.8333333333333,82.9428571428571,85.1958762886598,-148.4,-161.428571428571,-162.371134020619,158.433333333333,144.542857142857,153.938144329897,306.833333333333,305.971428571429,316.309278350515,573315114275.82,457407218311.578,497986946927.329,20.4333333333333,19.5428571428571,19.5154639175258,Euler
78.6734693877551,82.0487804878049,84.4020618556701,-168.65306122449,-156.951219512195,-159.175257731959,136.081632653061,149.024390243902,154.701030927835,304.734693877551,305.975609756098,313.876288659794,472834635606.093,463169760498.703,457749113054.258,19.5102040816327,19.1219512195122,19.4020618556701,Euler
93.2545454545455,83.7659574468085,83.3888888888889,-154.109090909091,-141.723404255319,-171.583333333333,176.727272727273,162.595744680851,151.62962962963,330.836363636364,304.31914893617,323.212962962963,431814077585.892,405850323779.024,429520465335.697,20.6,19.6382978723404,19.4074074074074,Euler
98.4782608695652,80.1914893617021,92.1904761904762,-147.934782608696,-169.829787234043,-172.428571428571,162.173913043478,153.382978723404,151.038095238095,310.108695652174,323.212765957447,323.466666666667,399583451330.555,389549807675.168,384970871484.193,21.2608695652174,19.5106382978723,19.3714285714286,Euler
146.512820512821,98.0526315789474,137.209677419355,-151.589743589744,-116.526315789474,-133.483870967742,152.179487179487,122.105263157895,139.41935483871,303.769230769231,238.631578947368,272.903225806452,136711284855.968,117504275732.257,126970534804.6,25.4871794871795,26.1578947368421,24.8709677419355,Euler
90.0833333333333,98.375,135.461538461538,-170.666666666667,-119.1875,-162.205128205128,118.666666666667,118.25,138.102564102564,289.333333333333,237.4375,300.307692307692,168648876703.363,114244820849.302,141073355942.31,25.2916666666667,24.625,23.8717948717949,Euler
90.1944444444444,104.066666666667,111.961538461538,-160.583333333333,-212.933333333333,-150.076923076923,162.888888888889,103.133333333333,122.326923076923,323.472222222222,316.066666666667,272.403846153846,248462533699.928,283533390391.68,209849934171.708,24,23.8,24.5192307692308,Euler
117.548387096774,91.9130434782609,92.1470588235294,-128.612903225806,-146.521739130435,-156.485294117647,164.096774193548,142.086956521739,134.455882352941,292.709677419355,288.608695652174,290.941176470588,264599784873.019,265247122259.979,260415391246.002,24,22.0434782608696,22.7058823529412,Euler
112.486486486486,74.0769230769231,88.0238095238095,-129.945945945946,-137.961538461538,-141.630952380952,200.27027027027,212.846153846154,155.857142857143,330.216216216216,350.807692307692,297.488095238095,349441690132.354,415177300334.094,268659459104.962,21.5675675675676,19.8846153846154,21.4285714285714,Euler
96.5849056603774,86.8620689655172,106.40404040404,-122.264150943396,-149.344827586207,-146.606060606061,175.264150943396,166.51724137931,168.616161616162,297.528301886792,315.862068965517,315.222222222222,276483571448.559,300431067458.237,278045093695.847,20.1132075471698,20.3448275862069,20.1313131313131,Euler
98.1612903225806,87.5806451612903,114.675213675214,-163.451612903226,-185.032258064516,-171.128205128205,194.629032258065,216.193548387097,193.846153846154,358.08064516129,401.225806451613,364.974358974359,310865018085.183,372762484610.286,301670814763.329,18.2903225806452,19.0645161290323,18.5213675213675,Euler
90.6842105263158,88.3030303030303,112.081300813008,-157.438596491228,-170.727272727273,-183.252032520325,162.210526315789,206.575757575758,184.642276422764,319.649122807018,377.30303030303,367.894308943089,312339575743.846,330268182649.522,329066430934.418,18.5789473684211,18.7878787878788,17.9105691056911,Euler
92.0350877192982,97.15625,93.3057851239669,-173.491228070175,-140.5625,-178.02479338843,175.385964912281,194.03125,165.371900826446,348.877192982456,334.59375,343.396694214876,337916231001.156,301544138994.421,326283267559.066,17.7894736842105,19.25,18.0661157024793,Euler
82.6610169491525,80.0975609756098,93.3237410071942,-193.305084745763,-149.975609756098,-168.402877697842,161.169491525424,191.024390243902,153.071942446043,354.474576271186,341,321.474820143885,347355612166.159,273216891838.84,308846487812.274,17.864406779661,18.9512195121951,18.1942446043165,Euler
82.4285714285714,90.2727272727273,88.6302521008403,-167.178571428571,-162.575757575758,-170.075630252101,167.053571428571,193.575757575758,156.613445378151,334.232142857143,356.151515151515,326.689075630252,337368622923.984,295003271851.239,309317210724.276,18.1428571428571,17.8484848484848,18.6890756302521,Euler
81.9649122807018,83.3125,92.6774193548387,-180.543859649123,-154,-161.395161290323,152.859649122807,175.604166666667,158.258064516129,333.40350877193,329.604166666667,319.653225806452,345226141489.856,269965923501.109,308269255482.977,17.9824561403509,17.3125,18.4435483870968,Euler
74.44,88.2058823529412,93.5855855855856,-168.24,-171.323529411765,-177.756756756757,167.76,165.117647058824,156.567567567568,336,336.441176470588,334.324324324324,314837917805.43,264847476909.648,299085494996.92,18.26,19.0588235294118,18.5945945945946,Euler
83.5245901639344,86.8529411764706,92.6587301587302,-180.114754098361,-161.529411764706,-187.055555555556,151.737704918033,163.205882352941,170.055555555556,331.852459016393,324.735294117647,357.111111111111,294414481146.094,228368357060.84,284977301500.673,18.8360655737705,17.8823529411765,18.468253968254,Euler
79.734693877551,74.5416666666667,92.7368421052632,-144.061224489796,-166.5,-180.859649122807,151.224489795918,168.375,166.19298245614,295.285714285714,334.875,347.052631578947,254088151911.689,213813667174.677,256796051115.484,18.2244897959184,19.1875,18.4473684210526,Euler
76.68,86,98.2083333333333,-170.7,-206.777777777778,-168.358333333333,146.74,181.866666666667,165.441666666667,317.44,388.644444444444,333.8,225629800994.705,214669001002.948,218247918631.658,18.74,17.7111111111111,17.8,Euler
77.6470588235294,93.2325581395349,92.3125,-188.509803921569,-153.325581395349,-184.796875,155.529411764706,163.976744186047,167.53125,344.039215686275,317.302325581395,352.328125,270135322611.627,185132738773.976,245532001955.479,18.2549019607843,18.5581395348837,18.4296875,Euler
80.9607843137255,97.4444444444444,100.115384615385,-154.549019607843,-171.833333333333,-161.6,161.156862745098,188.055555555556,171.761538461538,315.705882352941,359.888888888889,333.361538461538,248440124171.139,223217213063.956,227298478199.272,17.921568627451,17.1388888888889,18.5307692307692,Euler
88.7142857142857,88.1304347826087,97.0476190476191,-182.428571428571,-200.782608695652,-173.928571428571,169.271428571429,172.021739130435,182.507936507937,351.7,372.804347826087,356.436507936508,259560843708.689,238884763376.837,266885212551.696,18.0571428571429,18,18.2777777777778,Euler
86.35,77.8444444444444,99.9784172661871,-164.783333333333,-155.311111111111,-172.877697841727,146.866666666667,155.2,175.280575539568,311.65,310.511111111111,348.158273381295,251708609205.936,212774598044.465,243250032002.517,18.3833333333333,18.7333333333333,18.2446043165468,Euler
104.58,83.5277777777778,100.197674418605,-147.3,-152.944444444444,-152.267441860465,124.66,149.75,143.348837209302,271.96,302.694444444444,295.616279069767,38681834909.6302,45189442331.7372,42051469561.0436,23.12,21.8611111111111,23.1046511627907,Euler
115.872340425532,130.441176470588,122.47311827957,-175.127659574468,-138.117647058824,-154.311827956989,120.851063829787,128.794117647059,145.204301075269,295.978723404255,266.911764705882,299.516129032258,45572068940.9842,42401918422.6291,48187693386.3822,23.6382978723404,23.0882352941176,23.3978494623656,Euler
115.225,120.459459459459,117.888888888889,-147.025,-145.351351351351,-160.466666666667,125.475,126.216216216216,138.377777777778,272.5,271.567567567568,298.844444444444,49783239677.0209,50165349653.3021,52720070866.735,23.975,23.7837837837838,23.6,Euler
117,96.8095238095238,129.805970149254,-145.8125,-174.047619047619,-119.134328358209,107.9375,167.809523809524,139.238805970149,253.75,341.857142857143,258.373134328358,113448026603.644,191051883125.907,114029474511.536,25.3125,24.3809523809524,24.5223880597015,Euler
112.931034482759,91.48,114.796610169492,-166,-150.4,-166.186440677966,167.689655172414,155.32,126.084745762712,333.689655172414,305.72,292.271186440678,200830459983.88,194773056942.029,238602189870.404,26.6206896551724,26.44,24.0508474576271,Euler
136.030303030303,97,116.168831168831,-135.212121212121,-181.714285714286,-162.688311688312,107.727272727273,118.464285714286,143.649350649351,242.939393939394,300.178571428571,306.337662337662,199894182660.675,297470514572.774,299095729782.361,24.4242424242424,25,24.1818181818182,Euler
113.918918918919,111.708333333333,117.519480519481,-135,-183.5625,-168.181818181818,114.243243243243,154.083333333333,128.467532467532,249.243243243243,337.645833333333,296.649350649351,261859375090.58,334418195949.541,304289310112.243,23.6486486486486,24.125,24.6493506493506,Euler
110.804347826087,124.162790697674,106.082352941176,-125.760869565217,-197.116279069767,-171.505882352941,121.391304347826,133.325581395349,136.4,247.152173913043,330.441860465116,307.905882352941,262322014433.169,325962732284.313,341169990657.404,23.0652173913043,22.7674418604651,23.2470588235294,Euler
90.5652173913043,94.1724137931034,104.712765957447,-117.108695652174,-161.931034482759,-172.627659574468,154,138.413793103448,131.446808510638,271.108695652174,300.344827586207,304.074468085106,249510043767.117,309668266487.043,301391871575.496,23.4782608695652,20.3793103448276,22.3404255319149,Euler
124.853658536585,93.4054054054054,113.311827956989,-137.780487804878,-166.594594594595,-169.41935483871,166.170731707317,153.702702702703,145.451612903226,303.951219512195,320.297297297297,314.870967741935,302484326822.933,328081560751.837,315504714944.773,23.5121951219512,21.6486486486486,21.7096774193548,Euler
143.217391304348,141.888888888889,143.77027027027,-202.565217391304,-187.066666666667,-235.891891891892,165.68115942029,198.2,209.297297297297,368.246376811594,385.266666666667,445.189189189189,3400560500554.25,3917784218383.03,4196774266245.56,20.1159420289855,20.1555555555556,20.1486486486486,Euler
88.7,84.3529411764706,105.569444444444,-144.86,-130.294117647059,-150.652777777778,138.88,192.735294117647,156.208333333333,283.74,323.029411764706,306.861111111111,298574150123.413,429488344506.633,347320344165.275,20.52,19.5588235294118,20.6666666666667,Euler
102.557692307692,79.4,93.9310344827586,-172,-136.885714285714,-161.126436781609,167.692307692308,162.142857142857,140.931034482759,339.692307692308,299.028571428571,302.057471264368,301121860566.729,343033363081.123,328278229369.096,19.8461538461538,20.0571428571429,20.8390804597701,Euler
77.1020408163265,102.976744186047,98.4787234042553,-166.081632653061,-209.883720930233,-169.276595744681,167.224489795918,153.162790697674,150.191489361702,333.30612244898,363.046511627907,319.468085106383,300598005627.304,327816444976.637,310929601692.384,18.3061224489796,19.8837209302326,19.9148936170213,Euler
84.7407407407407,74.3488372093023,87.7142857142857,-156.666666666667,-134.06976744186,-153.744897959184,161.425925925926,153.488372093023,136.428571428571,318.092592592593,287.558139534884,290.173469387755,263102487323.613,305169136613.808,275426895737.822,19.8333333333333,20.5116279069767,20.3979591836735,Euler
95.9473684210526,81.3829787234042,101.894736842105,-131.122807017544,-152.723404255319,-159.147368421053,166.684210526316,170.042553191489,152.684210526316,297.80701754386,322.765957446808,311.831578947368,244262956344.4,255924497597.81,248733461852.903,20.7368421052632,19.3829787234043,20.1894736842105,Euler
83.2,91.0454545454545,110.19587628866,-158,-137.5,-188.618556701031,166.72,162.159090909091,156.319587628866,324.72,299.659090909091,344.938144329897,220610537696.393,230998398676.361,249536197622.604,18.64,19.4772727272727,20.6288659793814,Euler
75.8979591836735,105.339285714286,101.413793103448,-157.183673469388,-177.089285714286,-158.310344827586,158.510204081633,207.642857142857,146.758620689655,315.69387755102,384.732142857143,305.068965517241,210453886651.498,232889987528.78,185249651867.899,18.6122448979592,19.6607142857143,20.5172413793103,Euler
92.936170212766,116.363636363636,101.547619047619,-165.021276595745,-158.954545454545,-177.72619047619,135.234042553192,177.295454545455,168.047619047619,300.255319148936,336.25,345.77380952381,190424655619.967,197879585226.004,198000471436.488,18.6170212765957,19.5909090909091,19.4285714285714,Euler
77,87.2647058823529,101.209302325581,-197.294117647059,-175.617647058824,-146.03488372093,146.725490196078,160.5,160.593023255814,344.019607843137,336.117647058824,306.627906976744,210291872353.42,212995116990.013,177911693808.567,18.5490196078431,19.3529411764706,20.1511627906977,Euler
134.025,131.190476190476,122.121621621622,-137.575,-147.333333333333,-143.337837837838,135.625,101.428571428571,131.324324324324,273.2,248.761904761905,274.662162162162,148235171819.717,143582324227.597,171481291087.095,25.4,26.7619047619048,25.4864864864865,Euler
141.09756097561,121.363636363636,127.453333333333,-134.560975609756,-159.5,-150.106666666667,122.512195121951,121.045454545455,141.12,257.073170731707,280.545454545455,291.226666666667,195781380090.82,328411914607.085,252207242789.284,25.219512195122,24.3181818181818,24.5866666666667,Euler
124.428571428571,105.857142857143,109.654545454545,-142.482142857143,-152.857142857143,-139.745454545455,135.25,133.163265306122,131.836363636364,277.732142857143,286.020408163265,271.581818181818,279996135731.534,278928672729.521,266919069878.785,23.4821428571429,22.8367346938776,23.2272727272727,Euler
126.9,113.847826086957,107.254901960784,-166.95,-151.282608695652,-147.71568627451,156.666666666667,160.826086956522,161.647058823529,323.616666666667,312.108695652174,309.362745098039,295191472734.887,287298006993.621,297373491108.088,22.4666666666667,21.9347826086957,21.7843137254902,Euler
113.95652173913,134.017857142857,111.548387096774,-175.086956521739,-140.910714285714,-163.47311827957,147.942028985507,149.785714285714,143.978494623656,323.028985507246,290.696428571429,307.451612903226,308441272285.587,305590248853.198,265550368037.556,22.1304347826087,21.3928571428571,21.4086021505376,Euler
111.859375,160.235294117647,136.395348837209,-167.359375,-151.764705882353,-161.372093023256,167.390625,150.558823529412,161.302325581395,334.75,302.323529411765,322.674418604651,275997563913.826,239992437879.979,259927662130.497,21.40625,19.6176470588235,20.3953488372093,Euler
106.12962962963,114.65,110.676767676768,-173.981481481481,-156.85,-137.323232323232,149.5,169.8,183.353535353535,323.481481481481,326.65,320.676767676768,284602957997.907,274217046202.582,288350990491.037,20.9444444444444,19.6,20.2525252525253,Euler
96.25,101.894736842105,101.113402061856,-160.25,-156.657894736842,-155.061855670103,150.421875,156.526315789474,157.876288659794,310.671875,313.184210526316,312.938144329897,323064740730.321,328310799199.651,321759894784.381,20.421875,19.9473684210526,19.5567010309278,Euler
96.280701754386,96.1777777777778,99.0990099009901,-159.771929824561,-141.733333333333,-142.851485148515,153.40350877193,133.688888888889,166.227722772277,313.175438596491,275.422222222222,309.079207920792,294477571689.458,281991850125.034,294299739573.113,19.6491228070175,19.3111111111111,19.9009900990099,Euler
81.8333333333333,83.1081081081081,93.2396694214876,-184.518518518519,-136.216216216216,-144.628099173554,141.814814814815,139.918918918919,182.603305785124,326.333333333333,276.135135135135,327.231404958678,306355034925.447,277942397052.042,301640918480.88,19.5185185185185,20.3513513513514,20.3305785123967,Euler
92.2602739726027,87.4166666666667,86.025,-162.684931506849,-163.041666666667,-148.675,153.013698630137,133.916666666667,164.841666666667,315.698630136986,296.958333333333,313.516666666667,261143919134.642,295878969331.893,277199535457.439,19.986301369863,19.2291666666667,19.675,Euler
88.5384615384615,80.2352941176471,84.4594594594595,-172.815384615385,-156.509803921569,-179.972972972973,150.692307692308,156.745098039216,165.824324324324,323.507692307692,313.254901960784,345.797297297297,267190302002.075,259198060906.919,273296859986.735,19.5384615384615,19.843137254902,20.0067567567568,Euler
80.1857142857143,92.5263157894737,95.4885496183206,-175.128571428571,-146.605263157895,-163.18320610687,138.9,169.131578947368,168.053435114504,314.028571428571,315.736842105263,331.236641221374,216699911859.69,221583711948.202,224114259424.48,19.8,19.3157894736842,19.8778625954198,Euler
97.9354838709677,98.2916666666667,88.8778625954198,-176.387096774194,-185.5,-170.526717557252,149.564516129032,145.583333333333,174.480916030534,325.951612903226,331.083333333333,345.007633587786,224671732822.536,252809234467.136,232149323477.11,19.3870967741935,18.9375,19.0229007633588,Euler
86.7121212121212,96.5111111111111,93.7037037037037,-201.333333333333,-184.933333333333,-162.5,145.787878787879,149.088888888889,178.398148148148,347.121212121212,334.022222222222,340.898148148148,208114888870.926,232706675905.054,214364262547.32,19.3333333333333,20.1555555555556,19.8240740740741,Euler
89.8571428571429,96.2692307692308,96.0882352941177,-199.535714285714,-176.134615384615,-163.360294117647,155.785714285714,170.884615384615,176.625,355.321428571429,347.019230769231,339.985294117647,202329009624.674,210310448650.704,193016915799.197,18.9642857142857,19.3846153846154,19.4926470588235,Euler
79.6885245901639,109.866666666667,94.3185185185185,-183.016393442623,-161.533333333333,-160.207407407407,157.754098360656,169.333333333333,179.162962962963,340.770491803279,330.866666666667,339.37037037037,211455292856.486,208429276589.309,187470137877.825,19.4918032786885,19.4222222222222,19.4296296296296,Euler
80.0169491525424,92.3571428571429,85.412213740458,-170.135593220339,-149.357142857143,-169.022900763359,145.71186440678,195.928571428571,159.320610687023,315.847457627119,345.285714285714,328.343511450382,190506760823.883,236677641693.103,191361971224.94,19.4915254237288,19.1666666666667,19.4427480916031,Euler
79,99.8545454545455,91.2380952380952,-173.666666666667,-176.090909090909,-177.646258503401,166.469696969697,174.818181818182,173.47619047619,340.136363636364,350.909090909091,351.122448979592,212896939843.667,214547210517.542,217195617794.121,18.9545454545455,18.6181818181818,19.2244897959184,Euler
81.8225806451613,92.9827586206897,95.6590909090909,-174.58064516129,-158.224137931034,-161.492424242424,165.645161290323,168.793103448276,185.939393939394,340.225806451613,327.01724137931,347.431818181818,199583574790.518,203932835843.128,195292036378.065,19.2903225806452,19.1379310344828,18.4924242424242,Euler
116.302325581395,102.5,133.64,-133.046511627907,-139.25,-123.4,131.162790697674,117.4375,123.013333333333,264.209302325581,256.6875,246.413333333333,148189797683.716,136434080031.542,131164491600.618,25.6046511627907,27,25.6933333333333,Euler
118.8,160.428571428571,131.227272727273,-131.025,-112.714285714286,-132.484848484848,124.425,179,141.484848484848,255.45,291.714285714286,273.969696969697,183687023559.371,168925616488.803,198374631387.159,24.925,25.3571428571429,25.1212121212121,Euler
143.576923076923,119.851851851852,120.055555555556,-151.403846153846,-149.518518518519,-125.022222222222,138.019230769231,157.666666666667,114.244444444444,289.423076923077,307.185185185185,239.266666666667,221011622253.494,262338992454.795,207419983330.836,24,21.8888888888889,24.5444444444444,Euler
121.625,142.513513513514,129.715596330275,-117.895833333333,-139.756756756757,-152.587155963303,137.791666666667,157.594594594595,140.036697247706,255.6875,297.351351351351,292.623853211009,211863203071.123,258516210239.107,248460473404.48,22.3125,22.5135135135135,22.5229357798165,Euler
117.625,152.34,116.58407079646,-146.375,-134.06,-163.973451327434,159.5,147.56,164.194690265487,305.875,281.62,328.16814159292,263644076228.411,253406609863.308,287913529769.715,21.7708333333333,21.92,21.3628318584071,Euler
121.15,138.962264150943,128.021582733813,-171.725,-145.547169811321,-152.611510791367,146.35,175.283018867925,166.798561151079,318.075,320.830188679245,319.410071942446,277266911357.664,280348808269.281,279293597841.872,21.525,22.0566037735849,21.5035971223022,Euler
119.540540540541,118.229166666667,115.626016260163,-171.648648648649,-177.5625,-152.471544715447,164.486486486486,157.916666666667,153.268292682927,336.135135135135,335.479166666667,305.739837398374,289548537294.268,306343816756.813,289104786632.969,21.4054054054054,21.5625,21.7479674796748,Euler
88.8157894736842,112.933333333333,99.4761904761905,-161.736842105263,-158.4,-171.559523809524,137.657894736842,181.7,157.333333333333,299.394736842105,340.1,328.892857142857,250584022664.648,392843695382.003,307291930965.151,21.4736842105263,21.9666666666667,20.6428571428571,Euler
86.6842105263158,90.0909090909091,101.329787234043,-158.289473684211,-142.909090909091,-164.606382978723,143.868421052632,173.30303030303,159.234042553192,302.157894736842,316.212121212121,323.840425531915,236436684516.401,341908844596.458,281011717254.374,18.8684210526316,19.6060606060606,19.6595744680851,Euler
97.125,94.6764705882353,107.414893617021,-145.275,-186.764705882353,-190.521276595745,153.3,168.794117647059,162.691489361702,298.575,355.558823529412,353.212765957447,247591067650.555,334500208244.837,289610814114.667,20.55,19.3235294117647,19.7765957446809,Euler
91.0263157894737,90.3636363636364,99.2282608695652,-196.157894736842,-177.522727272727,-159.184782608696,139.684210526316,162.681818181818,155.163043478261,335.842105263158,340.204545454545,314.347826086957,226884391277.588,259852843329.795,237646628802.466,20.2894736842105,18.3181818181818,19.8586956521739,Euler
109.714285714286,103.25,106.287128712871,-143.714285714286,-149.113636363636,-161.811881188119,143.357142857143,168.477272727273,178.752475247525,287.071428571429,317.590909090909,340.564356435644,199880765668.115,224774003418.1,242190198480.796,20.1071428571429,20.4090909090909,20.3168316831683,Euler
102.028571428571,104.395348837209,96.9523809523809,-150.971428571429,-168.558139534884,-156.838095238095,174.314285714286,168.023255813953,161.52380952381,325.285714285714,336.581395348837,318.361904761905,183066228386.932,224544653095.889,208821014067.889,20.6285714285714,19,20.0285714285714,Euler
83.4594594594595,107.536585365854,111.866071428571,-151.027027027027,-191.170731707317,-165.1875,169.162162162162,169.634146341463,165.321428571429,320.189189189189,360.80487804878,330.508928571429,170852101534.616,242484457151.792,205162708009.538,19.2972972972973,19.2682926829268,20.2767857142857,Euler
107.736842105263,125.512820512821,112.14,-184,-170.897435897436,-170.23,138.236842105263,165.74358974359,157.37,322.236842105263,336.641025641026,327.6,172118754241.292,222285236012.155,181156537719.087,20.1842105263158,19.5128205128205,19.92,Euler
100.638888888889,104.25,95.3522727272727,-155.5,-173.333333333333,-178.181818181818,131.111111111111,171.333333333333,155.988636363636,286.611111111111,344.666666666667,334.170454545455,152043735948.471,192290022322.034,177967968338.616,20.2222222222222,18.6666666666667,18.8409090909091,Euler
89.7857142857143,99.6315789473684,97.8064516129032,-133.642857142857,-189.342105263158,-178.52688172043,137.333333333333,199.947368421053,156.698924731183,270.97619047619,389.289473684211,335.225806451613,152078846055.762,242672897732.423,197091899367.198,20.0238095238095,18.8421052631579,19.4301075268817,Euler
91.8461538461538,113.916666666667,92.3894736842105,-167.307692307692,-182.444444444444,-188.642105263158,133.615384615385,190,162.294736842105,300.923076923077,372.444444444444,350.936842105263,155359620474.746,207459527869.641,194497146782.507,19.9487179487179,20.1388888888889,19.2421052631579,Euler
89.3095238095238,98.125,100.451923076923,-164.595238095238,-177.625,-179.884615384615,140.238095238095,162.9375,167.365384615385,304.833333333333,340.5625,347.25,154834132665.531,230325518584.441,191125823574.211,19.6666666666667,18.9375,18.6153846153846,Euler
94.1333333333333,100.744680851064,106.367924528302,-175.866666666667,-180.425531914894,-183.339622641509,137.266666666667,185.936170212766,153,313.133333333333,366.36170212766,336.339622641509,152833878629.158,192236252580.665,173332560061.387,19.1777777777778,19.3191489361702,19.4811320754717,Euler
128.809523809524,137.571428571429,140.386363636364,-113.190476190476,-123.892857142857,-131.397727272727,162.666666666667,143.785714285714,144.022727272727,275.857142857143,267.678571428571,275.420454545455,144281661390.569,152192285758.441,136566637346.767,24.4761904761905,25.6428571428571,24.1590909090909,Euler
114.78125,136.368421052632,142.375,-187.90625,-136.105263157895,-113.214285714286,123.71875,109.736842105263,111.767857142857,311.625,245.842105263158,224.982142857143,138461919034.264,119026296724.912,95198099994.5596,25.4375,25.3684210526316,25.3035714285714,Euler
131.122448979592,180.6875,135.462962962963,-154,-94.75,-115.37037037037,139.020408163265,152.5,138.166666666667,293.020408163265,247.25,253.537037037037,200974329966.784,161738622431.679,158885556689.132,24.3673469387755,25.5625,25.4814814814815,Euler
119.84,117.809523809524,136.393442622951,-146.68,-119.666666666667,-131.573770491803,147.1,156.761904761905,147.032786885246,293.78,276.428571428571,278.606557377049,245835471891.484,199883547723.767,187148530505.2,23.68,24.6666666666667,24.8196721311475,Euler
119.86,102,133.68,-141.82,-143.346153846154,-133.7,159.38,129.269230769231,132.31,301.2,272.615384615385,266.01,258629214566.124,225630064317.546,214282265505.454,23.6,21.9615384615385,22.4,Euler
