session,monkey,baseline_canceled,baseline_noncanc,baseline_nostop,ssd_canceled,ssd_noncanc,ssd_nostop
2,Euler,0.161764705882353,0.153846153846154,0.154566744730679,0.191176470588235,0.153846153846154,0.159250585480094
2,Euler,0.191176470588235,0.132867132867133,0.194379391100703,0.181372549019608,0.153846153846154,0.166276346604215
2,Euler,0.161764705882353,0.153846153846154,0.187353629976581,0.156862745098039,0.202797202797203,0.189695550351288
2,Euler,0.151960784313725,0.118881118881119,0.154566744730679,0.142156862745098,0.13986013986014,0.175644028103044
2,Euler,0.161764705882353,0.132867132867133,0.161592505854801,0.151960784313725,0.118881118881119,0.168618266978923
2,Euler,0.176470588235294,0.13986013986014,0.166276346604215,0.21078431372549,0.146853146853147,0.185011709601874
2,Euler,0.147058823529412,0.125874125874126,0.156908665105386,0.161764705882353,0.146853146853147,0.189695550351288
2,Euler,0.166666666666667,0.104895104895105,0.121779859484778,0.147058823529412,0.104895104895105,0.147540983606557
2,Euler,0.102941176470588,0.125874125874126,0.105386416861827,0.102941176470588,0.118881118881119,0.128805620608899
2,Euler,0.0833333333333333,0.104895104895105,0.0819672131147541,0.0931372549019608,0.104895104895105,0.112412177985948
2,Euler,0.0980392156862745,0.0699300699300699,0.0819672131147541,0.0833333333333333,0.0909090909090909,0.107728337236534
2,Euler,0.0833333333333333,0.0979020979020979,0.0960187353629977,0.0833333333333333,0.111888111888112,0.124121779859485
2,Euler,0.0686274509803922,0.104895104895105,0.107728337236534,0.102941176470588,0.0909090909090909,0.131147540983607
2,Euler,0.0686274509803922,0.0979020979020979,0.100702576112412,0.102941176470588,0.111888111888112,0.128805620608899
3,Euler,0,0,0,0,0,0
3,Euler,0,0,0,0,0,0
3,Euler,0,0,0,0,0,0
3,Euler,0.032520325203252,0.0177514792899408,0.0583153347732181,0.0121951219512195,0.0118343195266272,0.00863930885529158
3,Euler,0.182926829268293,0.165680473372781,0.16414686825054,0.040650406504065,0.0355029585798817,0.0496760259179266
3,Euler,0.268292682926829,0.207100591715976,0.23110151187905,0.109756097560976,0.142011834319527,0.140388768898488
3,Euler,0.264227642276423,0.236686390532544,0.200863930885529,0.158536585365854,0.153846153846154,0.144708423326134
3,Euler,0.227642276422764,0.289940828402367,0.252699784017279,0.142276422764228,0.177514792899408,0.14902807775378
3,Euler,0.223577235772358,0.189349112426035,0.198704103671706,0.121951219512195,0.136094674556213,0.151187904967603
3,Euler,0.235772357723577,0.195266272189349,0.237580993520518,0.199186991869919,0.183431952662722,0.181425485961123
3,Euler,0.219512195121951,0.21301775147929,0.254859611231102,0.239837398373984,0.272189349112426,0.200863930885529
3,Euler,0.219512195121951,0.159763313609467,0.209503239740821,0.17479674796748,0.142011834319527,0.125269978401728
3,Euler,0.146341463414634,0.14792899408284,0.177105831533477,0.142276422764228,0.106508875739645,0.144708423326134
3,Euler,0.154471544715447,0.118343195266272,0.166306695464363,0.101626016260163,0.0887573964497041,0.101511879049676
3,Euler,0.126016260162602,0.142011834319527,0.146868250539957,0.0813008130081301,0.0769230769230769,0.0971922246220302
3,Euler,0.0975609756097561,0.100591715976331,0.114470842332613,0.0934959349593496,0.0591715976331361,0.0799136069114471
3,Euler,0.0853658536585366,0.0828402366863905,0.123110151187905,0.0487804878048781,0.0118343195266272,0.0518358531317495
3,Euler,0.0609756097560976,0.0591715976331361,0.103671706263499,0.040650406504065,0.0177514792899408,0.0302375809935205
3,Euler,0.0528455284552846,0.0473372781065089,0.0971922246220302,0.040650406504065,0.00591715976331361,0.0259179265658747
3,Euler,0.0650406504065041,0.0473372781065089,0.0928725701943845,0.0284552845528455,0.0118343195266272,0.0367170626349892
4,Euler,0.0985915492957746,0.101604278074866,0.106422018348624,0.0387323943661972,0.0320855614973262,0.0422018348623853
4,Euler,0.193661971830986,0.144385026737968,0.201834862385321,0.133802816901408,0.133689839572193,0.132110091743119
4,Euler,0.190140845070423,0.192513368983957,0.220183486238532,0.183098591549296,0.181818181818182,0.172477064220183
4,Euler,0.137323943661972,0.18716577540107,0.211009174311927,0.158450704225352,0.165775401069519,0.163302752293578
4,Euler,0.197183098591549,0.122994652406417,0.194495412844037,0.133802816901408,0.165775401069519,0.152293577981651
4,Euler,0.176056338028169,0.13903743315508,0.16697247706422,0.140845070422535,0.144385026737968,0.157798165137615
4,Euler,0.154929577464789,0.176470588235294,0.179816513761468,0.179577464788732,0.165775401069519,0.155963302752294
4,Euler,0.214788732394366,0.203208556149733,0.194495412844037,0.161971830985915,0.18716577540107,0.174311926605505
4,Euler,0.137323943661972,0.128342245989305,0.122935779816514,0.147887323943662,0.128342245989305,0.119266055045872
4,Euler,0.112676056338028,0.101604278074866,0.106422018348624,0.126760563380282,0.106951871657754,0.110091743119266
4,Euler,0.0880281690140845,0.0855614973262032,0.0972477064220184,0.0950704225352113,0.0588235294117647,0.100917431192661
4,Euler,0.0915492957746479,0.0962566844919786,0.0862385321100917,0.119718309859155,0.0641711229946524,0.0697247706422018
4,Euler,0.0704225352112676,0.0909090909090909,0.0752293577981651,0.0809859154929577,0.053475935828877,0.0642201834862385
4,Euler,0.0669014084507042,0.0641711229946524,0.0752293577981651,0.0669014084507042,0.0748663101604278,0.0605504587155963
4,Euler,0.0563380281690141,0.0695187165775401,0.0642201834862385,0.0598591549295775,0.0267379679144385,0.0440366972477064
4,Euler,0.0387323943661972,0.053475935828877,0.0477064220183486,0.0422535211267606,0.0320855614973262,0.0348623853211009
4,Euler,0.0492957746478873,0.0588235294117647,0.0678899082568807,0.0492957746478873,0.0320855614973262,0.0256880733944954
4,Euler,0.0492957746478873,0.0427807486631016,0.055045871559633,0.0528169014084507,0.0267379679144385,0.0275229357798165
4,Euler,0.0633802816901408,0.0481283422459893,0.0697247706422018,0.0528169014084507,0.0320855614973262,0.0275229357798165
4,Euler,0.0457746478873239,0.0160427807486631,0.0623853211009174,0.0457746478873239,0.0374331550802139,0.0330275229357798
5,Euler,0.121739130434783,0.117647058823529,0.115009746588694,0.0478260869565217,0.0320855614973262,0.0487329434697856
5,Euler,0.126086956521739,0.219251336898396,0.152046783625731,0.0826086956521739,0.0802139037433155,0.0740740740740741
5,Euler,0.247826086956522,0.267379679144385,0.173489278752437,0.160869565217391,0.203208556149733,0.179337231968811
5,Euler,0.195652173913043,0.219251336898396,0.192982456140351,0.2,0.197860962566845,0.167641325536062
5,Euler,0.21304347826087,0.20855614973262,0.204678362573099,0.156521739130435,0.165775401069519,0.175438596491228
5,Euler,0.21304347826087,0.235294117647059,0.218323586744639,0.217391304347826,0.171122994652406,0.179337231968811
5,Euler,0.204347826086957,0.203208556149733,0.185185185185185,0.191304347826087,0.20855614973262,0.128654970760234
5,Euler,0.156521739130435,0.20855614973262,0.220272904483431,0.173913043478261,0.171122994652406,0.169590643274854
5,Euler,0.182608695652174,0.171122994652406,0.167641325536062,0.182608695652174,0.106951871657754,0.1364522417154
5,Euler,0.147826086956522,0.160427807486631,0.138401559454191,0.139130434782609,0.0962566844919786,0.10916179337232
5,Euler,0.11304347826087,0.155080213903743,0.0994152046783626,0.11304347826087,0.053475935828877,0.087719298245614
5,Euler,0.0739130434782609,0.112299465240642,0.0682261208576998,0.0956521739130435,0.0588235294117647,0.0682261208576998
5,Euler,0.0652173913043478,0.0909090909090909,0.0662768031189084,0.0652173913043478,0.0213903743315508,0.0448343079922027
5,Euler,0.0608695652173913,0.0962566844919786,0.087719298245614,0.0565217391304348,0.0374331550802139,0.0409356725146199
5,Euler,0.0608695652173913,0.0909090909090909,0.064327485380117,0.0565217391304348,0.0267379679144385,0.0448343079922027
5,Euler,0.0260869565217391,0.0695187165775401,0.0467836257309941,0.0217391304347826,0.0160427807486631,0.0194931773879142
5,Euler,0.0521739130434783,0.0695187165775401,0.050682261208577,0.0478260869565217,0.0160427807486631,0.0233918128654971
5,Euler,0.0347826086956522,0.053475935828877,0.0487329434697856,0.0260869565217391,0.0213903743315508,0.0214424951267057
5,Euler,0.0695652173913043,0.0641711229946524,0.064327485380117,0.0478260869565217,0.0320855614973262,0.0253411306042885
5,Euler,0.0391304347826087,0.0641711229946524,0.050682261208577,0.0391304347826087,0.0213903743315508,0.0272904483430799
6,Euler,0.0625,0.0645161290322581,0.0744186046511628,0.0357142857142857,0.0193548387096774,0.0651162790697674
6,Euler,0.102678571428571,0.0838709677419355,0.0976744186046512,0.0223214285714286,0.0516129032258065,0.0372093023255814
6,Euler,0.165178571428571,0.154838709677419,0.148837209302326,0.116071428571429,0.0903225806451613,0.0953488372093023
6,Euler,0.183035714285714,0.193548387096774,0.172093023255814,0.147321428571429,0.0903225806451613,0.13953488372093
6,Euler,0.205357142857143,0.2,0.2,0.196428571428571,0.148387096774194,0.17906976744186
6,Euler,0.160714285714286,0.141935483870968,0.146511627906977,0.133928571428571,0.0903225806451613,0.123255813953488
6,Euler,0.183035714285714,0.219354838709677,0.162790697674419,0.227678571428571,0.225806451612903,0.162790697674419
6,Euler,0.21875,0.180645161290323,0.146511627906977,0.25,0.212903225806452,0.167441860465116
6,Euler,0.183035714285714,0.187096774193548,0.186046511627907,0.236607142857143,0.212903225806452,0.16046511627907
6,Euler,0.116071428571429,0.135483870967742,0.104651162790698,0.21875,0.129032258064516,0.12093023255814
6,Euler,0.0848214285714286,0.116129032258065,0.086046511627907,0.147321428571429,0.135483870967742,0.130232558139535
6,Euler,0.0848214285714286,0.0774193548387097,0.0883720930232558,0.138392857142857,0.116129032258065,0.116279069767442
6,Euler,0.09375,0.0387096774193548,0.072093023255814,0.102678571428571,0.148387096774194,0.106976744186047
6,Euler,0.107142857142857,0.0645161290322581,0.0581395348837209,0.120535714285714,0.109677419354839,0.104651162790698
6,Euler,0.0714285714285714,0.0516129032258065,0.0651162790697674,0.0758928571428571,0.0709677419354839,0.0767441860465116
6,Euler,0.0446428571428571,0.0193548387096774,0.0302325581395349,0.0803571428571429,0.0580645161290323,0.0511627906976744
6,Euler,0.0535714285714286,0.0451612903225806,0.0395348837209302,0.0848214285714286,0.0645161290322581,0.0558139534883721
6,Euler,0.0401785714285714,0.0258064516129032,0.0209302325581395,0.0580357142857143,0.0774193548387097,0.0372093023255814
6,Euler,0.0491071428571429,0.00645161290322581,0.0162790697674419,0.0758928571428571,0.0774193548387097,0.0441860465116279
6,Euler,0.0535714285714286,0,0.013953488372093,0.0758928571428571,0.0451612903225806,0.027906976744186
7,Xena,0.0193050193050193,0.0136054421768707,0.0201207243460765,0.0347490347490347,0.0204081632653061,0.0241448692152917
7,Xena,0.22007722007722,0.163265306122449,0.158953722334004,0.154440154440154,0.129251700680272,0.187122736418511
7,Xena,0.0231660231660232,0.0204081632653061,0.0261569416498994,0.0424710424710425,0.0136054421768707,0.0201207243460765
7,Xena,0.0193050193050193,0.0136054421768707,0.0241448692152917,0.0347490347490347,0.0340136054421769,0.0160965794768612
7,Xena,0.0386100386100386,0.0408163265306122,0.0321931589537223,0.0579150579150579,0.0136054421768707,0.03420523138833
7,Xena,0.0231660231660232,0.0340136054421769,0.03420523138833,0.0540540540540541,0.0204081632653061,0.0382293762575453
7,Xena,0.0347490347490347,0.0272108843537415,0.028169014084507,0.0540540540540541,0.0476190476190476,0.0362173038229376
7,Xena,0.0424710424710425,0.0136054421768707,0.0241448692152917,0.0386100386100386,0.0272108843537415,0.0261569416498994
7,Xena,0.0579150579150579,0.0272108843537415,0.0402414486921529,0.0810810810810811,0.054421768707483,0.062374245472837
7,Xena,0.0733590733590734,0.0408163265306122,0.0563380281690141,0.0965250965250965,0.0952380952380952,0.0804828973843058
7,Xena,0.127413127413127,0.115646258503401,0.120724346076459,0.146718146718147,0.149659863945578,0.140845070422535
7,Xena,0.200772200772201,0.17687074829932,0.199195171026157,0.216216216216216,0.163265306122449,0.175050301810865
7,Xena,0.150579150579151,0.122448979591837,0.122736418511066,0.0888030888030888,0.108843537414966,0.108651911468813
7,Xena,0.104247104247104,0.102040816326531,0.144869215291751,0.104247104247104,0.102040816326531,0.0885311871227364
7,Xena,0.1003861003861,0.0680272108843537,0.116700201207243,0.104247104247104,0.102040816326531,0.108651911468813
7,Xena,0.127413127413127,0.0748299319727891,0.110663983903421,0.104247104247104,0.0952380952380952,0.100603621730382
7,Xena,0.158301158301158,0.136054421768707,0.150905432595573,0.104247104247104,0.142857142857143,0.140845070422535
7,Xena,0.181467181467181,0.0748299319727891,0.169014084507042,0.127413127413127,0.122448979591837,0.142857142857143
7,Xena,0.196911196911197,0.115646258503401,0.160965794768612,0.108108108108108,0.102040816326531,0.134808853118712
7,Xena,0.162162162162162,0.0884353741496599,0.154929577464789,0.131274131274131,0.163265306122449,0.134808853118712
8,Xena,0.0337078651685393,0.0386740331491713,0.0455882352941176,0.0898876404494382,0.0718232044198895,0.0529411764705882
8,Xena,0.0374531835205993,0.0276243093922652,0.0367647058823529,0.0823970037453183,0.0773480662983425,0.0455882352941176
8,Xena,0.0374531835205993,0.0276243093922652,0.0441176470588235,0.0561797752808989,0.0718232044198895,0.0426470588235294
8,Xena,0.0374531835205993,0.0276243093922652,0.0294117647058824,0.0636704119850187,0.0939226519337017,0.0485294117647059
8,Xena,0.0561797752808989,0.0662983425414365,0.0573529411764706,0.0786516853932584,0.121546961325967,0.0632352941176471
8,Xena,0.101123595505618,0.110497237569061,0.0882352941176471,0.127340823970037,0.18232044198895,0.110294117647059
8,Xena,0.172284644194757,0.154696132596685,0.173529411764706,0.243445692883895,0.237569060773481,0.167647058823529
8,Xena,0.176029962546816,0.18232044198895,0.192647058823529,0.224719101123595,0.248618784530387,0.176470588235294
8,Xena,0.243445692883895,0.232044198895028,0.226470588235294,0.277153558052434,0.281767955801105,0.201470588235294
8,Xena,0.284644194756554,0.209944751381215,0.219117647058824,0.235955056179775,0.25414364640884,0.214705882352941
8,Xena,0.247191011235955,0.259668508287293,0.258823529411765,0.254681647940075,0.237569060773481,0.220588235294118
8,Xena,0.295880149812734,0.25414364640884,0.288235294117647,0.288389513108614,0.287292817679558,0.241176470588235
8,Xena,0.123595505617978,0.121546961325967,0.1,0.104868913857678,0.143646408839779,0.0970588235294118
8,Xena,0.0936329588014981,0.110497237569061,0.0955882352941176,0.112359550561798,0.138121546961326,0.0823529411764706
8,Xena,0.0936329588014981,0.12707182320442,0.108823529411765,0.116104868913858,0.154696132596685,0.0823529411764706
8,Xena,0.0599250936329588,0.154696132596685,0.122058823529412,0.108614232209738,0.12707182320442,0.105882352941176
8,Xena,0.104868913857678,0.12707182320442,0.129411764705882,0.138576779026217,0.12707182320442,0.0897058823529412
8,Xena,0.101123595505618,0.154696132596685,0.127941176470588,0.138576779026217,0.160220994475138,0.107352941176471
8,Xena,0.0936329588014981,0.171270718232044,0.160294117647059,0.138576779026217,0.171270718232044,0.119117647058824
8,Xena,0.119850187265918,0.187845303867403,0.148529411764706,0.153558052434457,0.165745856353591,0.111764705882353
9,Xena,0.117647058823529,0.174757281553398,0.130548302872063,0.117647058823529,0.12621359223301,0.101827676240209
9,Xena,0.117647058823529,0.194174757281553,0.122715404699739,0.150326797385621,0.16504854368932,0.101827676240209
9,Xena,0.117647058823529,0.174757281553398,0.140992167101828,0.163398692810458,0.145631067961165,0.0861618798955614
9,Xena,0.169934640522876,0.184466019417476,0.133159268929504,0.130718954248366,0.145631067961165,0.117493472584856
9,Xena,0.130718954248366,0.184466019417476,0.117493472584856,0.169934640522876,0.145631067961165,0.10443864229765
9,Xena,0.143790849673203,0.194174757281553,0.12532637075718,0.156862745098039,0.106796116504854,0.0939947780678851
9,Xena,0.143790849673203,0.194174757281553,0.151436031331593,0.163398692810458,0.174757281553398,0.101827676240209
9,Xena,0.176470588235294,0.194174757281553,0.154046997389034,0.183006535947712,0.155339805825243,0.117493472584856
9,Xena,0.150326797385621,0.223300970873786,0.159268929503916,0.202614379084967,0.155339805825243,0.112271540469974
9,Xena,0.124183006535948,0.203883495145631,0.148825065274151,0.169934640522876,0.16504854368932,0.138381201044386
9,Xena,0.124183006535948,0.233009708737864,0.148825065274151,0.189542483660131,0.184466019417476,0.122715404699739
9,Xena,0.176470588235294,0.252427184466019,0.16710182767624,0.209150326797386,0.174757281553398,0.172323759791123
9,Xena,0.0196078431372549,0.0485436893203883,0.0365535248041775,0.0326797385620915,0.0388349514563107,0.0234986945169713
9,Xena,0.0392156862745098,0.029126213592233,0.0469973890339426,0.0326797385620915,0.029126213592233,0.0261096605744125
9,Xena,0.065359477124183,0.0388349514563107,0.0600522193211488,0.0457516339869281,0.0485436893203883,0.0469973890339426
9,Xena,0.0784313725490196,0.0970873786407767,0.0783289817232376,0.0588235294117647,0.0485436893203883,0.0574412532637076
9,Xena,0.150326797385621,0.135922330097087,0.0992167101827676,0.117647058823529,0.087378640776699,0.101827676240209
9,Xena,0.104575163398693,0.135922330097087,0.107049608355091,0.130718954248366,0.12621359223301,0.130548302872063
9,Xena,0.143790849673203,0.106796116504854,0.114882506527415,0.150326797385621,0.16504854368932,0.133159268929504
9,Xena,0.150326797385621,0.16504854368932,0.127937336814621,0.0980392156862745,0.194174757281553,0.174934725848564
10,Xena,0.0212121212121212,0.0424242424242424,0.0230664857530529,0.0484848484848485,0.0242424242424242,0.028493894165536
10,Xena,0.0575757575757576,0.0606060606060606,0.0556309362279511,0.0757575757575758,0.0424242424242424,0.0515603799185889
10,Xena,0.172727272727273,0.121212121212121,0.141112618724559,0.160606060606061,0.145454545454545,0.134328358208955
10,Xena,0.263636363636364,0.23030303030303,0.252374491180461,0.275757575757576,0.296969696969697,0.210312075983718
10,Xena,0.260606060606061,0.284848484848485,0.275440976933514,0.284848484848485,0.266666666666667,0.261872455902307
10,Xena,0.239393939393939,0.248484848484848,0.265943012211669,0.248484848484848,0.236363636363636,0.223880597014925
10,Xena,0.275757575757576,0.260606060606061,0.279511533242877,0.278787878787879,0.2,0.260515603799186
10,Xena,0.236363636363636,0.254545454545455,0.263229308005427,0.266666666666667,0.218181818181818,0.226594301221167
10,Xena,0.248484848484848,0.266666666666667,0.255088195386703,0.221212121212121,0.224242424242424,0.218453188602442
10,Xena,0.209090909090909,0.187878787878788,0.207598371777476,0.209090909090909,0.157575757575758,0.199457259158752
10,Xena,0.196969696969697,0.193939393939394,0.204884667571235,0.175757575757576,0.187878787878788,0.189959294436906
10,Xena,0.181818181818182,0.242424242424242,0.207598371777476,0.242424242424242,0.2,0.187245590230665
10,Xena,0.0818181818181818,0.0484848484848485,0.0664857530529172,0.0575757575757576,0.0787878787878788,0.0610583446404342
10,Xena,0.0636363636363636,0.0424242424242424,0.0529172320217096,0.0545454545454545,0.0242424242424242,0.0447761194029851
10,Xena,0.0575757575757576,0.0303030303030303,0.033921302578019,0.0545454545454545,0.0424242424242424,0.039348710990502
10,Xena,0.0696969696969697,0.0363636363636364,0.0488466757123474,0.0515151515151515,0.0424242424242424,0.0556309362279511
10,Xena,0.0696969696969697,0.0242424242424242,0.0461329715061058,0.0606060606060606,0.0606060606060606,0.0474898236092266
10,Xena,0.0727272727272727,0.0484848484848485,0.0407055630936228,0.0727272727272727,0.0606060606060606,0.0407055630936228
10,Xena,0.0666666666666667,0.0606060606060606,0.0502035278154681,0.0727272727272727,0.0606060606060606,0.0515603799185889
10,Xena,0.0727272727272727,0.0545454545454545,0.0474898236092266,0.0666666666666667,0.0787878787878788,0.0597014925373134
11,Xena,0.105263157894737,0.0922330097087379,0.113892365456821,0.145510835913313,0.12621359223301,0.097622027534418
11,Xena,0.188854489164087,0.189320388349515,0.160200250312891,0.176470588235294,0.199029126213592,0.136420525657071
11,Xena,0.160990712074303,0.179611650485437,0.145181476846058,0.170278637770898,0.135922330097087,0.11514392991239
11,Xena,0.1671826625387,0.199029126213592,0.160200250312891,0.185758513931889,0.0970873786407767,0.120150187734668
11,Xena,0.198142414860681,0.203883495145631,0.197747183979975,0.207430340557276,0.155339805825243,0.136420525657071
11,Xena,0.195046439628483,0.223300970873786,0.161451814768461,0.185758513931889,0.131067961165049,0.141426783479349
11,Xena,0.201238390092879,0.223300970873786,0.166458072590738,0.188854489164087,0.184466019417476,0.135168961201502
11,Xena,0.191950464396285,0.16504854368932,0.155193992490613,0.173374613003096,0.140776699029126,0.111389236545682
11,Xena,0.173374613003096,0.179611650485437,0.13892365456821,0.151702786377709,0.131067961165049,0.107634543178974
11,Xena,0.154798761609907,0.16504854368932,0.126408010012516,0.1671826625387,0.140776699029126,0.0901126408010012
11,Xena,0.1671826625387,0.169902912621359,0.128911138923655,0.148606811145511,0.135922330097087,0.0951188986232791
11,Xena,0.13312693498452,0.179611650485437,0.142678347934919,0.1671826625387,0.140776699029126,0.102628285356696
11,Xena,0.00619195046439629,0.0194174757281553,0.0175219023779725,0.0185758513931889,0.029126213592233,0.00876095118898623
11,Xena,0.00309597523219814,0.0194174757281553,0.0150187734668335,0.00928792569659443,0.0145631067961165,0.0125156445556946
11,Xena,0.00928792569659443,0.0194174757281553,0.016270337922403,0.0185758513931889,0.00485436893203883,0.0137672090112641
11,Xena,0.00928792569659443,0.00970873786407767,0.0175219023779725,0.0185758513931889,0.0242718446601942,0.00750938673341677
11,Xena,0.00619195046439629,0.0145631067961165,0.0137672090112641,0.00619195046439629,0.0145631067961165,0.00750938673341677
11,Xena,0.00928792569659443,0.00970873786407767,0.0212765957446809,0.0247678018575851,0.029126213592233,0.0137672090112641
11,Xena,0.0123839009287926,0.0145631067961165,0.0262828535669587,0.0154798761609907,0.0388349514563107,0.0200250312891114
11,Xena,0.00928792569659443,0.0242718446601942,0.0287859824780976,0.0154798761609907,0.0194174757281553,0.016270337922403
12,Xena,0.0445103857566766,0.0805687203791469,0.0749711649365629,0.086053412462908,0.0663507109004739,0.0761245674740484
12,Xena,0.056379821958457,0.0853080568720379,0.0784313725490196,0.0830860534124629,0.0568720379146919,0.0668973471741638
12,Xena,0.0504451038575668,0.0805687203791469,0.0703575547866205,0.0712166172106825,0.0758293838862559,0.0645905420991926
12,Xena,0.0474777448071217,0.0947867298578199,0.0738177623990773,0.056379821958457,0.0521327014218009,0.0565167243367935
12,Xena,0.0712166172106825,0.0758293838862559,0.0784313725490196,0.100890207715134,0.0710900473933649,0.0784313725490196
12,Xena,0.160237388724036,0.161137440758294,0.133794694348328,0.166172106824926,0.180094786729858,0.145328719723183
12,Xena,0.261127596439169,0.218009478672986,0.264129181084198,0.267062314540059,0.222748815165877,0.224913494809689
12,Xena,0.323442136498516,0.327014218009479,0.298731257208766,0.326409495548961,0.289099526066351,0.288350634371396
12,Xena,0.356083086053412,0.289099526066351,0.337946943483276,0.382789317507418,0.383886255924171,0.328719723183391
12,Xena,0.376854599406528,0.37914691943128,0.344867358708189,0.373887240356083,0.383886255924171,0.356401384083045
12,Xena,0.382789317507418,0.322274881516588,0.377162629757785,0.359050445103858,0.369668246445498,0.36562860438293
12,Xena,0.394658753709199,0.388625592417062,0.374855824682814,0.359050445103858,0.345971563981043,0.382929642445213
12,Xena,0.160237388724036,0.203791469194313,0.155709342560554,0.160237388724036,0.180094786729858,0.170703575547866
12,Xena,0.0919881305637982,0.156398104265403,0.129181084198385,0.130563798219585,0.0947867298578199,0.100346020761246
12,Xena,0.109792284866469,0.151658767772512,0.115340253748558,0.0890207715133531,0.123222748815166,0.100346020761246
12,Xena,0.112759643916914,0.14218009478673,0.107266435986159,0.0949554896142433,0.0947867298578199,0.0899653979238754
12,Xena,0.112759643916914,0.14218009478673,0.0945790080738178,0.0801186943620178,0.0900473933649289,0.0876585928489043
12,Xena,0.0890207715133531,0.0616113744075829,0.0807381776239908,0.0652818991097923,0.104265402843602,0.0818915801614764
12,Xena,0.0890207715133531,0.113744075829384,0.0807381776239908,0.0830860534124629,0.0900473933649289,0.0761245674740484
12,Xena,0.103857566765579,0.104265402843602,0.0795847750865052,0.0712166172106825,0.0947867298578199,0.0703575547866205
13,Xena,0.0110497237569061,0.0120481927710843,0.010752688172043,0.0110497237569061,0,0.00268817204301075
13,Xena,0.00552486187845304,0.0120481927710843,0.00806451612903226,0.0110497237569061,0,0.00268817204301075
13,Xena,0.0110497237569061,0,0.010752688172043,0.00552486187845304,0.0120481927710843,0.00537634408602151
13,Xena,0.00552486187845304,0,0.00537634408602151,0.0110497237569061,0.0120481927710843,0.00268817204301075
13,Xena,0.00552486187845304,0,0.00537634408602151,0.00552486187845304,0.0120481927710843,0.00268817204301075
13,Xena,0.0165745856353591,0.0120481927710843,0.00537634408602151,0.00552486187845304,0.0120481927710843,0.00268817204301075
13,Xena,0.0552486187845304,0.0240963855421687,0.0349462365591398,0.0331491712707182,0.0240963855421687,0.0188172043010753
13,Xena,0.149171270718232,0.168674698795181,0.155913978494624,0.149171270718232,0.156626506024096,0.145161290322581
13,Xena,0.248618784530387,0.253012048192771,0.255376344086022,0.204419889502762,0.156626506024096,0.225806451612903
13,Xena,0.30939226519337,0.349397590361446,0.28494623655914,0.226519337016575,0.192771084337349,0.244623655913978
13,Xena,0.30939226519337,0.289156626506024,0.317204301075269,0.259668508287293,0.27710843373494,0.306451612903226
13,Xena,0.331491712707182,0.325301204819277,0.301075268817204,0.276243093922652,0.36144578313253,0.293010752688172
13,Xena,0.18232044198895,0.27710843373494,0.201612903225806,0.12707182320442,0.144578313253012,0.155913978494624
