monkeyLabel,noncanceled_pBurst_early,nostop_pBurst_early,noncanceled_pBurst_late,nostop_pBurst_late
Euler,0.203208556149733,0.247563352826511,0.470588235294118,0.35672514619883
Euler,0.160427807486631,0.15009746588694,0.390374331550802,0.276803118908382
Euler,0.117647058823529,0.126705653021442,0.32620320855615,0.202729044834308
Euler,0.171122994652406,0.128654970760234,0.310160427807487,0.189083820662768
Euler,0.0748663101604278,0.0955165692007797,0.267379679144385,0.167641325536062
Euler,0.053475935828877,0.0526315789473684,0.229946524064171,0.113060428849903
Euler,0.0481283422459893,0.0487329434697856,0.219251336898396,0.101364522417154
Euler,0.0427807486631016,0.0389863547758285,0.181818181818182,0.087719298245614
Euler,0.0427807486631016,0.0584795321637427,0.197860962566845,0.0994152046783626
Euler,0.0374331550802139,0.0526315789473684,0.149732620320856,0.0740740740740741
Euler,0.116129032258065,0.174418604651163,0.451612903225806,0.246511627906977
Euler,0.116129032258065,0.137209302325581,0.509677419354839,0.341860465116279
Euler,0.258064516129032,0.286046511627907,0.696774193548387,0.523255813953488
Euler,0.329032258064516,0.397674418604651,0.716129032258065,0.572093023255814
Euler,0.451612903225806,0.458139534883721,0.709677419354839,0.604651162790698
Euler,0.309677419354839,0.344186046511628,0.651612903225806,0.497674418604651
Euler,0.503225806451613,0.427906976744186,0.716129032258065,0.537209302325581
Euler,0.47741935483871,0.47906976744186,0.716129032258065,0.495348837209302
Euler,0.503225806451613,0.469767441860465,0.709677419354839,0.609302325581395
Euler,0.393548387096774,0.386046511627907,0.67741935483871,0.606976744186047
Euler,0.393548387096774,0.334883720930233,0.638709677419355,0.555813953488372
Euler,0.309677419354839,0.27906976744186,0.593548387096774,0.472093023255814
Euler,0.238709677419355,0.225581395348837,0.535483870967742,0.430232558139535
Euler,0.264516129032258,0.22093023255814,0.470967741935484,0.386046511627907
Euler,0.232258064516129,0.153488372093023,0.458064516129032,0.316279069767442
Euler,0.116129032258065,0.086046511627907,0.374193548387097,0.195348837209302
Euler,0.167741935483871,0.0767441860465116,0.32258064516129,0.165116279069767
Euler,0.129032258064516,0.0627906976744186,0.341935483870968,0.165116279069767
Euler,0.180645161290323,0.0604651162790698,0.341935483870968,0.155813953488372
Euler,0.12258064516129,0.0488372093023256,0.309677419354839,0.155813953488372
Xena,0.0340136054421769,0.0140845070422535,0.0680272108843537,0.0140845070422535
Xena,0.435374149659864,0.484909456740443,0.476190476190476,0.480885311871227
Xena,0.0408163265306122,0.0140845070422535,0.0612244897959184,0.0120724346076459
Xena,0.0340136054421769,0.0221327967806841,0.0408163265306122,0.0181086519114688
Xena,0.054421768707483,0.0221327967806841,0.0680272108843537,0.0301810865191147
Xena,0.0272108843537415,0.0181086519114688,0.054421768707483,0.0221327967806841
Xena,0.054421768707483,0.0261569416498994,0.0612244897959184,0.03420523138833
Xena,0.0204081632653061,0.0201207243460765,0.0612244897959184,0.0221327967806841
Xena,0.054421768707483,0.0442655935613682,0.115646258503401,0.0442655935613682
Xena,0.142857142857143,0.0704225352112676,0.163265306122449,0.0905432595573441
Xena,0.244897959183673,0.229376257545272,0.285714285714286,0.20523138832998
Xena,0.414965986394558,0.368209255533199,0.380952380952381,0.346076458752515
Xena,0.26530612244898,0.255533199195171,0.231292517006803,0.156941649899396
Xena,0.27891156462585,0.199195171026157,0.251700680272109,0.132796780684105
Xena,0.306122448979592,0.207243460764588,0.285714285714286,0.138832997987928
Xena,0.306122448979592,0.201207243460765,0.272108843537415,0.160965794768612
Xena,0.340136054421769,0.243460764587525,0.333333333333333,0.21327967806841
Xena,0.387755102040816,0.261569416498994,0.306122448979592,0.21327967806841
Xena,0.374149659863946,0.285714285714286,0.360544217687075,0.221327967806841
Xena,0.394557823129252,0.27364185110664,0.292517006802721,0.223340040241449
Xena,0.0718232044198895,0.0455882352941176,0.0773480662983425,0.0294117647058824
Xena,0.0220994475138122,0.0220588235294118,0.0441988950276243,0.0132352941176471
Xena,0.0607734806629834,0.0397058823529412,0.0718232044198895,0.0176470588235294
Xena,0.0552486187845304,0.0338235294117647,0.0773480662983425,0.0176470588235294
Xena,0.0939226519337017,0.0764705882352941,0.0883977900552486,0.0411764705882353
Xena,0.204419889502762,0.116176470588235,0.187845303867403,0.101470588235294
Xena,0.314917127071823,0.270588235294118,0.342541436464088,0.286764705882353
Xena,0.348066298342541,0.273529411764706,0.425414364640884,0.282352941176471
Xena,0.447513812154696,0.375,0.441988950276243,0.379411764705882
Xena,0.469613259668508,0.391176470588235,0.469613259668508,0.402941176470588
Xena,0.458563535911602,0.429411764705882,0.497237569060773,0.407352941176471
Xena,0.535911602209945,0.505882352941176,0.535911602209945,0.454411764705882
Xena,0.303867403314917,0.223529411764706,0.25414364640884,0.170588235294118
Xena,0.25414364640884,0.170588235294118,0.209944751381215,0.141176470588235
Xena,0.237569060773481,0.189705882352941,0.187845303867403,0.155882352941176
Xena,0.248618784530387,0.189705882352941,0.220994475138122,0.164705882352941
Xena,0.292817679558011,0.217647058823529,0.243093922651934,0.175
Xena,0.287292817679558,0.214705882352941,0.259668508287293,0.189705882352941
Xena,0.287292817679558,0.251470588235294,0.337016574585635,0.251470588235294
Xena,0.353591160220994,0.275,0.325966850828729,0.236764705882353
Xena,0.194174757281553,0.143603133159269,0.233009708737864,0.133159268929504
Xena,0.203883495145631,0.151436031331593,0.252427184466019,0.130548302872063
Xena,0.155339805825243,0.130548302872063,0.242718446601942,0.130548302872063
Xena,0.174757281553398,0.180156657963446,0.252427184466019,0.143603133159269
Xena,0.203883495145631,0.193211488250653,0.242718446601942,0.135770234986945
Xena,0.194174757281553,0.174934725848564,0.320388349514563,0.130548302872063
Xena,0.223300970873786,0.18798955613577,0.271844660194175,0.143603133159269
Xena,0.242718446601942,0.198433420365535,0.242718446601942,0.154046997389034
Xena,0.233009708737864,0.224543080939948,0.262135922330097,0.151436031331593
Xena,0.233009708737864,0.206266318537859,0.300970873786408,0.16710182767624
Xena,0.233009708737864,0.2088772845953,0.29126213592233,0.180156657963446
Xena,0.339805825242718,0.276762402088773,0.368932038834951,0.253263707571802
Xena,0.0679611650485437,0.0496083550913838,0.029126213592233,0.0417754569190601
Xena,0.087378640776699,0.0469973890339426,0.0388349514563107,0.0469973890339426
Xena,0.0970873786407767,0.0783289817232376,0.0679611650485437,0.0731070496083551
Xena,0.155339805825243,0.114882506527415,0.116504854368932,0.0887728459530026
Xena,0.233009708737864,0.201044386422977,0.194174757281553,0.180156657963446
Xena,0.262135922330097,0.248041775456919,0.300970873786408,0.214099216710183
Xena,0.407766990291262,0.347258485639687,0.407766990291262,0.349869451697128
Xena,0.475728155339806,0.381201044386423,0.398058252427184,0.352480417754569
Xena,0.0181818181818182,0.0244233378561737,0.0363636363636364,0.00949796472184532
Xena,0.0545454545454545,0.0909090909090909,0.0909090909090909,0.0786974219810041
Xena,0.345454545454545,0.265943012211669,0.36969696969697,0.275440976933514
Xena,0.539393939393939,0.4640434192673,0.593939393939394,0.461329715061058
Xena,0.636363636363636,0.560379918588874,0.624242424242424,0.57123473541384
Xena,0.545454545454545,0.512890094979647,0.648484848484848,0.502035278154681
Xena,0.606060606060606,0.546811397557666,0.618181818181818,0.533242876526459
Xena,0.539393939393939,0.468113975576662,0.575757575757576,0.491180461329715
Xena,0.503030303030303,0.491180461329715,0.557575757575758,0.468113975576662
Xena,0.4,0.37584803256445,0.6,0.400271370420624
Xena,0.393939393939394,0.377204884667571,0.581818181818182,0.358208955223881
Xena,0.393939393939394,0.379918588873813,0.545454545454545,0.404341926729986
Xena,0.151515151515152,0.111261872455902,0.121212121212121,0.0990502035278155
Xena,0.0787878787878788,0.0664857530529172,0.096969696969697,0.0556309362279511
Xena,0.0909090909090909,0.0800542740841248,0.0909090909090909,0.0529172320217096
Xena,0.103030303030303,0.0868385345997286,0.127272727272727,0.0583446404341927
Xena,0.109090909090909,0.0895522388059701,0.145454545454545,0.0542740841248304
Xena,0.115151515151515,0.0841248303934871,0.096969696969697,0.0773405698778833
Xena,0.151515151515152,0.108548168249661,0.157575757575758,0.0800542740841248
Xena,0.133333333333333,0.103120759837178,0.121212121212121,0.067842605156038
Xena,0.150485436893204,0.135168961201502,0.20873786407767,0.160200250312891
Xena,0.37378640776699,0.274092615769712,0.41747572815534,0.291614518147685
Xena,0.262135922330097,0.214017521902378,0.33495145631068,0.190237797246558
Xena,0.266990291262136,0.23279098873592,0.286407766990291,0.220275344180225
Xena,0.349514563106796,0.276595744680851,0.37378640776699,0.262828535669587
Xena,0.296116504854369,0.249061326658323,0.354368932038835,0.239048811013767
Xena,0.330097087378641,0.230287859824781,0.325242718446602,0.226533166458073
Xena,0.271844660194175,0.192740926157697,0.276699029126214,0.168961201501877
Xena,0.276699029126214,0.172715894868586,0.300970873786408,0.178973717146433
Xena,0.218446601941748,0.145181476846058,0.237864077669903,0.127659574468085
Xena,0.203883495145631,0.126408010012516,0.218446601941748,0.100125156445557
Xena,0.218446601941748,0.155193992490613,0.20873786407767,0.11639549436796
Xena,0.0679611650485437,0.0275344180225282,0.0242718446601942,0.0150187734668335
Xena,0.029126213592233,0.0250312891113892,0.0194174757281553,0.00375469336670839
Xena,0.0388349514563107,0.0200250312891114,0.0242718446601942,0.0112640801001252
Xena,0.0436893203883495,0.0225281602002503,0.0194174757281553,0.0137672090112641
Xena,0.0388349514563107,0.0262828535669587,0.0242718446601942,0.0112640801001252
Xena,0.0485436893203883,0.0300375469336671,0.029126213592233,0.0100125156445557
Xena,0.0631067961165049,0.0350438047559449,0.0388349514563107,0.0150187734668335
Xena,0.0728155339805825,0.0375469336670839,0.0533980582524272,0.0225281602002503
Xena,0.0568720379146919,0.0622837370242214,0.14218009478673,0.0380622837370242
Xena,0.0710900473933649,0.0530565167243368,0.14218009478673,0.0311418685121107
Xena,0.0663507109004739,0.0472895040369089,0.118483412322275,0.0346020761245675
Xena,0.0568720379146919,0.0472895040369089,0.123222748815166,0.0346020761245675
Xena,0.0900473933649289,0.0807381776239908,0.175355450236967,0.0945790080738178
Xena,0.241706161137441,0.222606689734717,0.350710900473934,0.226066897347174
Xena,0.511848341232227,0.46482122260669,0.597156398104265,0.463667820069204
Xena,0.644549763033175,0.620530565167243,0.71563981042654,0.606689734717416
Xena,0.748815165876777,0.750865051903114,0.805687203791469,0.747404844290657
Xena,0.800947867298578,0.784313725490196,0.867298578199052,0.790080738177624
Xena,0.876777251184834,0.833910034602076,0.928909952606635,0.833910034602076
Xena,0.834123222748815,0.850057670126874,0.909952606635071,0.843137254901961
Xena,0.374407582938389,0.346020761245675,0.417061611374408,0.313725490196078
Xena,0.232227488151659,0.212226066897347,0.260663507109005,0.17762399077278
Xena,0.232227488151659,0.204152249134948,0.218009478672986,0.147635524798155
Xena,0.23696682464455,0.201845444059977,0.241706161137441,0.129181084198385
Xena,0.170616113744076,0.171856978085352,0.203791469194313,0.114186851211073
Xena,0.146919431279621,0.154555940023068,0.213270142180095,0.0991926182237601
Xena,0.180094786729858,0.158016147635525,0.213270142180095,0.108419838523645
Xena,0.151658767772512,0.147635524798155,0.18957345971564,0.101499423298731
Xena,0.0240963855421687,0,0.0120481927710843,0.00537634408602151
Xena,0.0120481927710843,0.00268817204301075,0.0240963855421687,0.00268817204301075
Xena,0.0240963855421687,0.00537634408602151,0.0120481927710843,0.00806451612903226
Xena,0.0120481927710843,0,0.0120481927710843,0.00806451612903226
Xena,0.0120481927710843,0.00268817204301075,0.0120481927710843,0.00537634408602151
Xena,0.0240963855421687,0.010752688172043,0.0240963855421687,0.00537634408602151
Xena,0.036144578313253,0.0537634408602151,0.156626506024096,0.0618279569892473
Xena,0.373493975903614,0.276881720430108,0.481927710843373,0.25
Xena,0.674698795180723,0.545698924731183,0.55421686746988,0.526881720430108
Xena,0.63855421686747,0.545698924731183,0.674698795180723,0.559139784946237
Xena,0.662650602409639,0.599462365591398,0.698795180722892,0.655913978494624
Xena,0.662650602409639,0.672043010752688,0.746987951807229,0.690860215053763
Xena,0.385542168674699,0.408602150537634,0.433734939759036,0.384408602150538
Xena,0.289156626506024,0.25,0.27710843373494,0.231182795698925
Xena,0.313253012048193,0.241935483870968,0.337349397590361,0.204301075268817
Xena,0.265060240963855,0.276881720430108,0.228915662650602,0.201612903225806
Xena,0.180722891566265,0.233870967741935,0.240963855421687,0.172043010752688
Xena,0.240963855421687,0.206989247311828,0.228915662650602,0.139784946236559
Xena,0.289156626506024,0.193548387096774,0.204819277108434,0.112903225806452
Xena,0.192771084337349,0.172043010752688,0.180722891566265,0.0833333333333333
Euler,0.224806201550388,0.24,0.51937984496124,0.36
Euler,0.263565891472868,0.323636363636364,0.651162790697674,0.48
Euler,0.356589147286822,0.378181818181818,0.705426356589147,0.534545454545455
Euler,0.333333333333333,0.341818181818182,0.689922480620155,0.516363636363636
Euler,0.217054263565891,0.203636363636364,0.51937984496124,0.389090909090909
Euler,0.395348837209302,0.367272727272727,0.612403100775194,0.490909090909091
Euler,0.325581395348837,0.323636363636364,0.558139534883721,0.421818181818182
Euler,0.271317829457364,0.330909090909091,0.565891472868217,0.429090909090909
Euler,0.193798449612403,0.247272727272727,0.550387596899225,0.425454545454545
Euler,0.0930232558139535,0.123636363636364,0.434108527131783,0.312727272727273
Euler,0.062015503875969,0.0618181818181818,0.37984496124031,0.203636363636364
Euler,0.0697674418604651,0.0654545454545455,0.302325581395349,0.145454545454545
Euler,0.0542635658914729,0.0654545454545455,0.186046511627907,0.0763636363636364
Euler,0.0387596899224806,0.0327272727272727,0.178294573643411,0.0763636363636364
Euler,0.0155038759689922,0.00727272727272727,0.13953488372093,0.0290909090909091
Euler,0,0.00727272727272727,0.124031007751938,0.0218181818181818
Euler,0.00775193798449612,0.00363636363636364,0.108527131782946,0.0181818181818182
Euler,0.262032085561497,0.247881355932203,0.508021390374332,0.38135593220339
Euler,0.401069518716578,0.408898305084746,0.705882352941177,0.582627118644068
Euler,0.401069518716578,0.436440677966102,0.764705882352941,0.597457627118644
Euler,0.486631016042781,0.466101694915254,0.764705882352941,0.652542372881356
Euler,0.363636363636364,0.370762711864407,0.711229946524064,0.572033898305085
Euler,0.342245989304813,0.372881355932203,0.684491978609626,0.542372881355932
Euler,0.417112299465241,0.38771186440678,0.609625668449198,0.438559322033898
Euler,0.368983957219251,0.38135593220339,0.614973262032086,0.447033898305085
Euler,0.352941176470588,0.411016949152542,0.647058823529412,0.438559322033898
Euler,0.235294117647059,0.245762711864407,0.598930481283422,0.411016949152542
Euler,0.117647058823529,0.146186440677966,0.518716577540107,0.328389830508475
Euler,0.0962566844919786,0.0699152542372881,0.459893048128342,0.224576271186441
Euler,0.106951871657754,0.0635593220338983,0.39572192513369,0.167372881355932
Euler,0.053475935828877,0.0572033898305085,0.352941176470588,0.129237288135593
Euler,0.0374331550802139,0.0105932203389831,0.283422459893048,0.0550847457627119
Euler,0.0481283422459893,0.00635593220338983,0.283422459893048,0.0635593220338983
Euler,0.0213903743315508,0.00211864406779661,0.272727272727273,0.0508474576271186
Euler,0.0738255033557047,0.0547945205479452,0.261744966442953,0.131115459882583
Euler,0.194630872483221,0.217221135029354,0.503355704697987,0.348336594911937
Euler,0.25503355704698,0.283757338551859,0.630872483221476,0.409001956947162
Euler,0.348993288590604,0.371819960861057,0.704697986577181,0.504892367906067
Euler,0.302013422818792,0.289628180039139,0.677852348993289,0.432485322896282
Euler,0.268456375838926,0.238747553816047,0.610738255033557,0.356164383561644
Euler,0.36241610738255,0.246575342465753,0.550335570469799,0.342465753424658
Euler,0.268456375838926,0.268101761252446,0.536912751677852,0.346379647749511
Euler,0.174496644295302,0.195694716242661,0.536912751677852,0.348336594911937
Euler,0.161073825503356,0.144814090019569,0.543624161073825,0.311154598825832
Euler,0.134228187919463,0.125244618395303,0.442953020134228,0.289628180039139
Euler,0.087248322147651,0.0841487279843444,0.409395973154362,0.244618395303327
Euler,0.0671140939597315,0.0313111545988258,0.275167785234899,0.142857142857143
Euler,0.0671140939597315,0.0215264187866928,0.261744966442953,0.144814090019569
Euler,0.0335570469798658,0.025440313111546,0.281879194630872,0.131115459882583
Euler,0.0201342281879195,0.0117416829745597,0.221476510067114,0.0821917808219178
Euler,0.0335570469798658,0.00978473581213307,0.208053691275168,0.0704500978473581
Euler,0.0289855072463768,0.0459518599562363,0.253623188405797,0.118161925601751
Euler,0.123188405797101,0.142231947483589,0.463768115942029,0.242888402625821
Euler,0.384057971014493,0.389496717724289,0.731884057971015,0.49671772428884
Euler,0.420289855072464,0.424507658643326,0.72463768115942,0.514223194748359
Euler,0.391304347826087,0.446389496717724,0.746376811594203,0.531728665207877
Euler,0.449275362318841,0.415754923413567,0.63768115942029,0.466083150984683
Euler,0.340579710144928,0.347921225382932,0.550724637681159,0.385120350109409
Euler,0.318840579710145,0.393873085339168,0.601449275362319,0.474835886214442
Euler,0.246376811594203,0.240700218818381,0.485507246376812,0.463894967177243
Euler,0.195652173913043,0.24945295404814,0.5,0.417943107221007
Euler,0.123188405797101,0.148796498905908,0.391304347826087,0.304157549234136
Euler,0.0507246376811594,0.0787746170678337,0.27536231884058,0.188183807439825
Euler,0.0652173913043478,0.087527352297593,0.297101449275362,0.150984682713348
Euler,0.0579710144927536,0.0612691466083151,0.260869565217391,0.12472647702407
Euler,0.0507246376811594,0.0481400437636762,0.253623188405797,0.0853391684901532
Euler,0.0579710144927536,0.0306345733041575,0.239130434782609,0.0678336980306346
Euler,0.26027397260274,0.204255319148936,0.575342465753425,0.365957446808511
Euler,0.342465753424658,0.374468085106383,0.575342465753425,0.434042553191489
Euler,0.301369863013699,0.365957446808511,0.547945205479452,0.451063829787234
Euler,0.273972602739726,0.25531914893617,0.547945205479452,0.365957446808511
Euler,0.287671232876712,0.25531914893617,0.520547945205479,0.361702127659574
Euler,0.315068493150685,0.251063829787234,0.452054794520548,0.314893617021277
Euler,0.342465753424658,0.25531914893617,0.438356164383562,0.348936170212766
Euler,0.191780821917808,0.221276595744681,0.520547945205479,0.408510638297872
Euler,0.0958904109589041,0.153191489361702,0.397260273972603,0.285106382978723
Euler,0.0821917808219178,0.0978723404255319,0.424657534246575,0.263829787234043
Euler,0.0547945205479452,0.0595744680851064,0.410958904109589,0.161702127659574
Euler,0.0273972602739726,0.025531914893617,0.26027397260274,0.102127659574468
Euler,0.0273972602739726,0.0127659574468085,0.219178082191781,0.0893617021276596
Euler,0.18232044198895,0.213395638629283,0.441988950276243,0.384735202492212
Euler,0.353591160220994,0.422118380062305,0.657458563535912,0.582554517133956
Euler,0.392265193370166,0.479750778816199,0.740331491712707,0.607476635514019
Euler,0.430939226519337,0.478193146417445,0.723756906077348,0.590342679127726
Euler,0.248618784530387,0.366043613707165,0.679558011049724,0.515576323987539
Euler,0.359116022099448,0.395638629283489,0.569060773480663,0.498442367601246
Euler,0.331491712707182,0.342679127725857,0.530386740331492,0.433021806853583
Euler,0.30939226519337,0.364485981308411,0.530386740331492,0.489096573208723
Euler,0.215469613259669,0.283489096573209,0.535911602209945,0.542056074766355
Euler,0.165745856353591,0.205607476635514,0.453038674033149,0.475077881619938
Euler,0.132596685082873,0.161993769470405,0.414364640883978,0.448598130841121
Euler,0.0828729281767956,0.113707165109034,0.248618784530387,0.278816199376947
Euler,0.12707182320442,0.135514018691589,0.292817679558011,0.277258566978193
Euler,0.116022099447514,0.0950155763239875,0.25414364640884,0.230529595015576
Euler,0.0386740331491713,0.0280373831775701,0.154696132596685,0.116822429906542
Euler,0.0220994475138122,0.0233644859813084,0.121546961325967,0.102803738317757
Euler,0.0386740331491713,0.0155763239875389,0.132596685082873,0.0996884735202492
Xena,0.0471380471380471,0.0213713268032057,0.0235690235690236,0.018699910952805
Xena,0.158249158249158,0.143365983971505,0.164983164983165,0.113980409617097
Xena,0.202020202020202,0.180765805877115,0.205387205387205,0.142475512021371
Xena,0.373737373737374,0.321460373998219,0.377104377104377,0.240427426536064
Xena,0.383838383838384,0.337488869100623,0.390572390572391,0.273374888691006
Xena,0.212121212121212,0.202137132680321,0.191919191919192,0.160284951024043
Xena,0.225589225589226,0.226179875333927,0.215488215488215,0.172751558325913
Xena,0.235690235690236,0.252003561887801,0.232323232323232,0.203918076580588
Xena,0.239057239057239,0.227070347284061,0.235690235690236,0.147818343722173
Xena,0.215488215488215,0.208370436331256,0.222222222222222,0.128227960819234
Xena,0.232323232323232,0.192341941228851,0.198653198653199,0.121994657168299
Xena,0.171717171717172,0.161175422974176,0.141414141414141,0.108637577916296
Xena,0,0,0,0
Xena,0.01,0.0187734668335419,0.01,0.00876095118898623
Xena,0.115,0.127659574468085,0.12,0.107634543178974
Xena,0.315,0.340425531914894,0.305,0.30162703379224
Xena,0.355,0.32665832290363,0.37,0.32665832290363
Xena,0.405,0.405506883604506,0.45,0.342928660826033
Xena,0.445,0.424280350438048,0.385,0.376720901126408
Xena,0.41,0.459324155193993,0.435,0.405506883604506
Xena,0.35,0.329161451814768,0.335,0.276595744680851
Xena,0.3,0.295369211514393,0.355,0.25657071339174
Xena,0.32,0.280350438047559,0.33,0.234042553191489
Xena,0.215,0.188986232790989,0.28,0.165206508135169
Xena,0.12,0.11639549436796,0.16,0.0863579474342929
Xena,0.125,0.121401752190238,0.185,0.0876095118898623
Xena,0.13,0.125156445556946,0.17,0.0763454317897372
Xena,0.095,0.0713391739674593,0.12,0.0613266583229036
