noncanceled_pBurst,nostop_pBurst,noncanceledBurstTime,nostopBurstTime,noncanceledBurstOnset,nostopBurstOnset,noncanceledBurstOffset,nostopBurstOffset,noncanceledBurstDuration,nostopBurstDuration,noncanceledBurstVolume,nostopBurstVolume,noncanceledBurstFreq,nostopBurstFreq,monkeyLabel
0.741258741258741,0.381733021077283,475.172619047619,478.240909090909,-142.190476190476,-126.740909090909,194.386904761905,149.709090909091,336.577380952381,276.45,463608002904.997,165593311737.403,25.4702380952381,25.6272727272727,Euler
0.727272727272727,0.381733021077283,475.137362637363,471.721461187215,-142.714285714286,-121.698630136986,216.604395604396,136.328767123288,359.318681318681,258.027397260274,528433875870.891,156527126199.659,25.2527472527473,25.7168949771689,Euler
0.79020979020979,0.395784543325527,477.688118811881,469.142276422764,-149.925742574257,-124.967479674797,225.727722772277,139.882113821138,375.653465346535,264.849593495935,606920957505.529,168350348281.328,24.9653465346535,25.5853658536585,Euler
0.762237762237762,0.405152224824356,486.346733668342,466.147826086957,-153.130653266332,-127.026086956522,234.422110552764,138.15652173913,387.552763819096,265.182608695652,711549279016.925,162568171427.589,24.7889447236181,25.9347826086957,Euler
0.727272727272727,0.437939110070258,490.520710059172,466.780876494024,-146.03550295858,-122.988047808765,245.550295857988,136.788844621514,391.585798816568,259.776892430279,867502367450.79,157177484015.096,25.2307692307692,25.9840637450199,Euler
0.685314685314685,0.449648711943794,491.441717791411,466.272727272727,-146.294478527607,-130.162878787879,266.699386503068,130.242424242424,412.993865030675,260.405303030303,945232785270.477,166413706489.102,25.0920245398773,25.5151515151515,Euler
0.615384615384615,0.384074941451991,496.059210526316,468.841628959276,-137.967105263158,-127.900452488688,254.059210526316,153.570135746606,392.026315789474,281.470588235294,1026905415739.49,176033676752.964,24.9539473684211,25.5113122171946,Euler
0.531468531468531,0.299765807962529,515.881818181818,473.21768707483,-142.527272727273,-127.673469387755,294.7,142.30612244898,437.227272727273,269.979591836735,1049861533004,161094368501.543,25.3818181818182,25.8503401360544,Euler
0.503496503496504,0.271662763466042,522.09375,476.833333333333,-147.583333333333,-139.729166666667,250.96875,143.791666666667,398.552083333333,283.520833333333,842978346451.472,178164061747.396,25.0208333333333,25.1944444444444,Euler
0.433566433566434,0.192037470725995,529.176470588235,474.666666666667,-149.235294117647,-122.885416666667,290.152941176471,149.927083333333,439.388235294118,272.8125,887060467636.475,162272687317.896,24.9058823529412,25.0625,Euler
0.496503496503497,0.19672131147541,527.072916666667,481.540816326531,-144.229166666667,-134.132653061224,248.291666666667,161.265306122449,392.520833333333,295.397959183673,709684008757.145,166113415010.948,24.7604166666667,25.3265306122449,Euler
0.475524475524476,0.187353629976581,524.69,461.32183908046,-146.77,-131.080459770115,258.28,157.977011494253,405.05,289.057471264368,722887876410.035,162833857653.69,24.66,24.8620689655172,Euler
0.482517482517482,0.159250585480094,526.271739130435,476.7,-153.336956521739,-142.625,243.173913043478,151.4375,396.510869565217,294.0625,624823772915.312,166602907789.247,24.5869565217391,24.65,Euler
0.482517482517482,0.135831381733021,529.60824742268,478.537313432836,-147.515463917526,-160.044776119403,282.680412371134,158.417910447761,430.19587628866,318.462686567164,633106817345.965,191425055880.319,24.9587628865979,24.3880597014925,Euler
0.029585798816568,0,544,NaN,-189.625,NaN,514.75,NaN,704.375,NaN,766227762572.135,NaN,25.625,NaN,Euler
0.0473372781065089,0,565.285714285714,NaN,-190.428571428571,NaN,307.214285714286,NaN,497.642857142857,NaN,521165504655.105,NaN,25.3571428571429,NaN,Euler
0.0473372781065089,0,549.625,NaN,-181.5,NaN,201.25,NaN,382.75,NaN,339390531540.636,NaN,26.5,NaN,Euler
0.254437869822485,0.0907127429805616,538.703703703704,464.333333333333,-141.240740740741,-142.111111111111,258.814814814815,130.088888888889,400.055555555556,272.2,551308124625.25,196078011541.124,26.5555555555556,26.2888888888889,Euler
0.526627218934911,0.332613390928726,491.076271186441,462.220512820513,-128.398305084746,-133.282051282051,248.220338983051,148.892307692308,376.618644067797,282.174358974359,554720592036.745,201798911207.664,26.7457627118644,26.2512820512821,Euler
0.710059171597633,0.498920086393089,485.519337016575,465.009036144578,-132.773480662983,-129.256024096386,218.088397790055,143.605421686747,350.861878453039,272.861445783133,455318461935.097,206427152097.204,26.0276243093923,25.9427710843373,Euler
0.715976331360947,0.516198704103672,479.229946524064,469.582352941176,-138.839572192513,-125.9,226.03743315508,146.423529411765,364.877005347594,272.323529411765,517984551631.293,210538035450.86,26.0695187165775,25.9647058823529,Euler
0.692307692307692,0.518358531317495,474.005154639175,461.447368421053,-131.319587628866,-125.336257309942,181.974226804124,145.365497076023,313.29381443299,270.701754385965,440784669935.58,193973982447.19,25.9896907216495,25.4269005847953,Euler
0.668639053254438,0.427645788336933,477.60773480663,467.608208955224,-131.441988950276,-118.544776119403,222.92817679558,155.600746268657,354.370165745856,274.14552238806,443309752243.155,196784491752.266,25.4419889502762,25.5820895522388,Euler
0.650887573964497,0.479481641468682,471.981927710843,464.882165605096,-122.084337349398,-112.777070063694,212.650602409639,145.710191082803,334.734939759036,258.487261146497,416889252905.093,178604574005.257,25.5361445783133,25.5573248407643,Euler
0.739644970414201,0.602591792656587,469.468619246862,459.426229508197,-143.698744769874,-139.56762295082,214.845188284519,158.418032786885,358.543933054393,297.985655737705,1263200782338.46,1245630818928.54,23.7740585774059,23.4877049180328,Euler
0.698224852071006,0.531317494600432,472.555555555556,458.262536873156,-145.931216931217,-120.861356932153,233.227513227513,135.761061946903,379.15873015873,256.622418879056,599392798027.031,192453666551.049,24.7566137566138,25.2035398230088,Euler
0.692307692307692,0.49244060475162,487.1,456.789473684211,-150.211764705882,-129.657894736842,258.429411764706,145.254385964912,408.641176470588,274.912280701754,775745804029.45,207206024827.56,24.9176470588235,25.0760233918129,Euler
0.585798816568047,0.414686825053996,494.25974025974,463.520599250936,-145.681818181818,-118.63670411985,282.103896103896,129.966292134831,427.785714285714,248.602996254682,833830674017.398,184886207206.85,25.2402597402597,25.1910112359551,Euler
0.502958579881657,0.360691144708423,489.792307692308,468.295774647887,-138.353846153846,-123.018779342723,282.7,125.399061032864,421.053846153846,248.417840375587,665451288800.617,168645717217.321,25.4769230769231,25.056338028169,Euler
0.366863905325444,0.187904967602592,503.781609195402,475.935779816514,-147.793103448276,-119.97247706422,260.597701149425,151.935779816514,408.390804597701,271.908256880734,628033686616.606,178651054433.282,25.9540229885057,25.3669724770642,Euler
0.272189349112426,0.123110151187905,506.779661016949,470.061538461538,-147.661016949153,-117,237.169491525424,129.938461538462,384.830508474576,246.938461538462,680061670961.01,150019683484.86,25.9491525423729,25.8615384615385,Euler
0.284023668639053,0.114470842332613,510.5,477.428571428571,-139.787878787879,-135.444444444444,238.575757575758,145.603174603175,378.363636363636,281.047619047619,691197743324.65,160479214983.793,26.1969696969697,26.1746031746032,Euler
0.254437869822485,0.0712742980561555,518.833333333333,471.594594594595,-140.851851851852,-116.486486486486,298,126.378378378378,438.851851851852,242.864864864865,638665858273.782,133497140142.455,26.1296296296296,26.3513513513514,Euler
0.254437869822485,0.0734341252699784,517.542372881356,485.105263157895,-139.559322033898,-119.921052631579,269.322033898305,142.552631578947,408.881355932203,262.473684210526,764585084325.83,137686718663.121,26.2033898305085,26.4210526315789,Euler
0.508021390374332,0.255045871559633,502.269503546099,482.694610778443,-141.063829787234,-131.209580838323,290.531914893617,135.25748502994,431.595744680851,266.467065868263,944808374182.019,165441428737.377,25.6099290780142,25.7005988023952,Euler
0.679144385026738,0.526605504587156,489.276995305164,453.461538461538,-144.643192488263,-123.62703962704,263.408450704225,139.461538461538,408.051643192488,263.088578088578,743017840706.182,169946960234.943,25.3427230046948,24.7692307692308,Euler
0.711229946524064,0.63302752293578,487.227678571429,458.736940298507,-125.9375,-114.647388059701,224.388392857143,135.388059701493,350.325892857143,250.035447761194,506348031242.397,171004709685.932,24.7857142857143,24.6436567164179,Euler
0.786096256684492,0.622018348623853,482.437246963563,461.992551210428,-131.048582995951,-124.292364990689,192.016194331984,137.216014897579,323.064777327935,261.508379888268,362498769762.811,179878006910.949,24.8380566801619,24.4413407821229,Euler
0.737967914438503,0.592660550458716,482.547717842324,462.520576131687,-126.775933609958,-131.697530864198,212.995850622407,132.691358024691,339.771784232365,264.388888888889,350580177821.102,178914831427.574,24.3817427385892,24.6296296296296,Euler
0.716577540106952,0.530275229357798,486.040540540541,469.239401496259,-137.396396396396,-127.730673316708,203.824324324324,139.122194513716,341.220720720721,266.852867830424,379502180793.42,164283201839.505,24.7657657657658,25.1496259351621,Euler
0.775401069518717,0.528440366972477,485.885964912281,469.964454976303,-130.956140350877,-119.528436018957,209.94298245614,141.791469194313,340.899122807018,261.31990521327,468398559674.318,155090398778.077,25.2061403508772,25.4763033175355,Euler
0.780748663101604,0.581651376146789,478.095057034221,463.565488565489,-130.923954372624,-116.261954261954,227.467680608365,134.14553014553,358.391634980989,250.407484407484,538892042893.194,158409957336.493,25.1596958174905,25.1663201663202,Euler
0.732620320855615,0.521100917431193,480.11914893617,467.803398058252,-129.502127659574,-118.997572815534,244.03829787234,136.043689320388,373.540425531915,255.041262135922,636758210060.82,169727175589.096,25.2553191489362,25.245145631068,Euler
0.679144385026738,0.499082568807339,491.834170854271,467.625,-135.105527638191,-124.59375,262.075376884422,140.143229166667,397.180904522613,264.736979166667,871273665597.953,162239367750.782,25.5175879396985,25.7682291666667,Euler
0.609625668449198,0.405504587155963,495.821229050279,473.436426116839,-142.648044692737,-123.79381443299,266.720670391061,137.45704467354,409.368715083799,261.250859106529,1034160217155.88,164721180077.142,25.1899441340782,25.7560137457045,Euler
0.497326203208556,0.321100917431193,510.637037037037,476.268181818182,-144.8,-120.113636363636,281.103703703704,141.054545454545,425.903703703704,261.168181818182,1004192304322.27,162105056363.092,25.0888888888889,26.1272727272727,Euler
0.427807486631016,0.251376146788991,523.809523809524,481.159763313609,-151.552380952381,-127.970414201183,245.6,144.313609467456,397.152380952381,272.284023668639,844298209297.678,153810330055.354,25.1428571428571,25.4497041420118,Euler
0.411764705882353,0.209174311926606,523.179245283019,480.377483443709,-143.38679245283,-132.370860927152,253.415094339623,154.251655629139,396.801886792453,286.622516556291,741430540606.467,173622601842.61,24.8301886792453,24.9668874172185,Euler
0.390374331550802,0.212844036697248,524.25,485.62676056338,-138.613636363636,-125.880281690141,268.386363636364,142.823943661972,407,268.704225352113,715360042964.057,164821599222.3,25.0113636363636,24.9788732394366,Euler
0.299465240641711,0.137614678899083,540.753424657534,494.719101123596,-144.287671232877,-132.314606741573,257.452054794521,147.303370786517,401.739726027397,279.61797752809,807026356753.494,158942732345.603,25.1917808219178,25.3820224719101,Euler
0.320855614973262,0.132110091743119,537.410256410256,494.466666666667,-142.935897435897,-125.433333333333,297.576923076923,162.5,440.51282051282,287.933333333333,897890990253.623,161985682395.203,24.7179487179487,25.0222222222222,Euler
0.304812834224599,0.100917431192661,543.848101265823,489,-165.341772151899,-137.516129032258,286.063291139241,133.306451612903,451.405063291139,270.822580645161,882561876855.913,177889670772.753,24.5569620253165,25.258064516129,Euler
0.315508021390374,0.108256880733945,527.315789473684,485.493333333333,-151.973684210526,-132.693333333333,292.434210526316,144.92,444.407894736842,277.613333333333,697529257853.082,164962312312.44,24.2763157894737,24.32,Euler
0.272727272727273,0.0788990825688073,542.616438356164,487.763636363636,-151.72602739726,-130.4,289.849315068493,145.6,441.575342465753,276,726857684651.436,163224684235.545,24.6986301369863,25.1636363636364,Euler
0.53475935828877,0.249512670565302,506.666666666667,453.621468926554,-117.283333333333,-127.649717514124,231.658333333333,153.378531073446,348.941666666667,281.028248587571,370663483801.738,176854678912.546,26.15,25.9887005649718,Euler
0.60427807486631,0.346978557504873,493.950310559006,457.278431372549,-128.136645962733,-125.682352941176,205.409937888199,144.839215686275,333.546583850932,270.521568627451,349506179580.943,166618494156.789,25.6459627329193,25.1921568627451,Euler
0.74331550802139,0.528265107212476,472.964285714286,466.924657534247,-115.147321428571,-134.748858447489,179.566964285714,132.611872146119,294.714285714286,267.360730593607,252577280476.564,156862774261.577,25.1383928571429,24.5547945205479,Euler
0.684491978609626,0.500974658869396,475.274881516588,461.97442455243,-120.028436018957,-129.716112531969,169.78672985782,131.823529411765,289.815165876777,261.539641943734,227322151309.498,149103286053.128,25.1184834123223,24.537084398977,Euler
0.609625668449198,0.45224171539961,468.157068062827,462.741477272727,-127.513089005236,-131.136363636364,190.649214659686,131.153409090909,318.162303664921,262.289772727273,250215849305.029,153871991714.068,24.8638743455497,24.1306818181818,Euler
0.647058823529412,0.489278752436647,472.695431472081,461.044568245125,-127.517766497462,-119.757660167131,199.928934010152,134.537604456825,327.446700507614,254.295264623955,281258335040.37,142152450083.1,24.4467005076142,24.5710306406685,Euler
0.647058823529412,0.469785575048733,472.908212560386,462.074285714286,-128.92270531401,-123.142857142857,213.574879227053,128.788571428571,342.497584541063,251.931428571429,322433709580.799,143594109694.485,25.0289855072464,25.1828571428571,Euler
0.74331550802139,0.569200779727095,458.029914529915,459.943310657596,-126.226495726496,-123.718820861678,203.730769230769,131.392290249433,329.957264957265,255.111111111111,329338307025.351,150471309125.227,24.7735042735043,24.9591836734694,Euler
0.711229946524064,0.567251461988304,479.633484162896,464.759174311927,-140.303167420814,-133.270642201835,223.402714932127,140.332568807339,363.705882352941,273.603211009174,361107795316.858,156165526626.436,24.5248868778281,24.5229357798165,Euler
0.625668449197861,0.50682261208577,479.905263157895,470.119363395225,-130.015789473684,-125.888594164456,214.931578947368,138.222811671088,344.947368421053,264.111405835544,343220860556.567,153256327260.533,24.0631578947368,25.0689655172414,Euler
0.470588235294118,0.35672514619883,483.785714285714,462.437768240343,-144.238095238095,-123.150214592275,248.436507936508,135.832618025751,392.674603174603,258.982832618026,389765676229.602,141679644981.569,23.9603174603175,24.6781115879828,Euler
0.390374331550802,0.276803118908382,487.893617021277,472.359550561798,-131.893617021277,-124.752808988764,257.787234042553,147.061797752809,389.68085106383,271.814606741573,336819124658.298,141372217730.882,25.2127659574468,24.5168539325843,Euler
0.32620320855615,0.202729044834308,515.168831168831,472.858267716535,-123.038961038961,-137.259842519685,247.688311688312,154.866141732283,370.727272727273,292.125984251969,311964949809.206,151048039826.989,24.8311688311688,24.0393700787402,Euler
0.310160427807487,0.189083820662768,507.070422535211,482.266129032258,-114.112676056338,-130.451612903226,237.535211267606,142.096774193548,351.647887323944,272.548387096774,267975608219.118,149701883666.789,24.8450704225352,24.241935483871,Euler
0.267379679144385,0.167641325536062,514.828125,479.815533980583,-154.46875,-148.650485436893,320.015625,150.029126213592,474.484375,298.679611650485,322718830793.087,151244882825.213,24.34375,24.621359223301,Euler
0.229946524064171,0.113060428849903,515.418181818182,490.397058823529,-151.345454545455,-137.764705882353,248.981818181818,175.852941176471,400.327272727273,313.617647058824,265622001784.85,163128164989.256,24.7272727272727,24.1764705882353,Euler
0.219251336898396,0.101364522417154,512.210526315789,496.280701754386,-141.333333333333,-129.701754385965,327.210526315789,179.140350877193,468.543859649123,308.842105263158,324409555260.239,153580895913.53,24.4385964912281,23.9649122807018,Euler
0.181818181818182,0.087719298245614,512.285714285714,492.98,-142.404761904762,-143.22,348.238095238095,163.02,490.642857142857,306.24,341080562052.909,150654769638.404,24.6904761904762,24.2,Euler
0.197860962566845,0.0994152046783626,509.173913043478,491.709090909091,-146.782608695652,-150.945454545455,247.869565217391,175.890909090909,394.652173913043,326.836363636364,245775081698.51,147184161474.41,23.4130434782609,23.6363636363636,Euler
0.149732620320856,0.0740740740740741,524.558823529412,492.666666666667,-144.558823529412,-133.97619047619,357.735294117647,170.238095238095,502.294117647059,304.214285714286,314981528111.996,159390909752.094,24.1470588235294,23.4285714285714,Euler
0.451612903225806,0.246511627906977,515.174418604651,462.627737226277,-141.674418604651,-137.189781021898,247.686046511628,149.503649635037,389.360465116279,286.693430656934,512756357494.772,135022991359.58,26.8372093023256,26.4598540145985,Euler
0.509677419354839,0.341860465116279,502.48717948718,456.71282051282,-143.128205128205,-127.779487179487,260.786324786325,141.625641025641,403.91452991453,269.405128205128,551887318344.162,139872487429.017,26.3333333333333,25.9487179487179,Euler
0.696774193548387,0.523255813953488,489.481012658228,457.185185185185,-147.651898734177,-128.814814814815,236.26582278481,142.438271604938,383.917721518987,271.253086419753,548264831926.244,144873451886.49,26.5126582278481,25.3024691358025,Euler
0.716129032258065,0.572093023255814,478.711229946524,455.317934782609,-131.550802139037,-126.054347826087,224.192513368984,134.98097826087,355.743315508021,261.035326086957,411269193452.488,146584735723.732,25.6524064171123,24.9048913043478,Euler
0.709677419354839,0.604651162790698,479.455958549223,449.613756613757,-134.60621761658,-115.695767195767,204.715025906736,135.470899470899,339.321243523316,251.166666666667,327334267761.719,137967718643.593,25.1347150259067,24.7539682539683,Euler
0.651612903225806,0.497674418604651,490.812865497076,453.338815789474,-143.836257309942,-120.055921052632,176.970760233918,138.769736842105,320.80701754386,258.825657894737,271310335192.905,127574452639.177,25.3333333333333,24.5657894736842,Euler
0.716129032258065,0.537209302325581,484.220430107527,455.776536312849,-130.322580645161,-133.854748603352,189.795698924731,135.360335195531,320.118279569892,269.215083798883,245362165261.164,140283387777.216,24.8978494623656,23.4357541899441,Euler
0.716129032258065,0.495348837209302,480.052631578947,451.589285714286,-139.968421052632,-128.119047619048,208.573684210526,136.514880952381,348.542105263158,264.633928571429,334146789257.795,136548802169.587,24.6,24.7857142857143,Euler
0.709677419354839,0.609302325581395,481.632352941176,458.223376623377,-140.470588235294,-120.979220779221,212,131.051948051948,352.470588235294,252.031168831169,380714820955.787,132664138917.948,24.421568627451,24.7532467532468,Euler
0.67741935483871,0.606976744186047,472.323232323232,451.566265060241,-143.590909090909,-121.520481927711,247.323232323232,131.272289156626,390.914141414141,252.792771084337,422745968951.969,142331776914.963,24.0909090909091,24.9253012048193,Euler
0.638709677419355,0.555813953488372,482.444444444444,458.30303030303,-133.795321637427,-134.460055096419,244.12865497076,131.818181818182,377.923976608187,266.278236914601,453561408721.111,150705192746.165,24.6842105263158,25.0247933884298,Euler
0.593548387096774,0.472093023255814,485.379310344828,461.676870748299,-133.731034482759,-123.448979591837,257.620689655172,138.190476190476,391.351724137931,261.639455782313,456535003227.664,147173327441.326,24.1862068965517,24.9353741496599,Euler
0.535483870967742,0.430232558139535,493.951612903226,459.273469387755,-145.290322580645,-124.057142857143,281.951612903226,148.991836734694,427.241935483871,273.048979591837,452628150389.711,151443969125.699,24.4274193548387,24.5918367346939,Euler
0.470967741935484,0.386046511627907,476.142857142857,467.441048034935,-147.104761904762,-123.323144104803,253.971428571429,145.550218340611,401.076190476191,268.873362445415,356783871087.602,133898494179.719,23.5238095238095,24.8427947598253,Euler
0.458064516129032,0.316279069767442,495.111111111111,462.674418604651,-131.877777777778,-130.988372093023,296.288888888889,149.546511627907,428.166666666667,280.53488372093,378039801584.549,145111082546.036,24.7888888888889,24.9244186046512,Euler
0.374193548387097,0.195348837209302,504.701298701299,469.156862745098,-151.857142857143,-123,297.805194805195,155.882352941176,449.662337662338,278.882352941176,463059369220.347,148959774024.939,23.9480519480519,25.5686274509804,Euler
0.32258064516129,0.165116279069767,500.585714285714,470.481481481481,-132.628571428571,-121.901234567901,342.9,131.888888888889,475.528571428571,253.79012345679,439311074035.281,136146987345.638,24.1285714285714,25.2469135802469,Euler
0.341935483870968,0.165116279069767,506.328358208955,469.024096385542,-128.507462686567,-137.132530120482,311.388059701493,145.361445783133,439.89552238806,282.493975903614,400203266782.428,149475887762.658,23.910447761194,24.8192771084337,Euler
0.341935483870968,0.155813953488372,504.31884057971,467.481012658228,-141.391304347826,-135.037974683544,306.927536231884,143.620253164557,448.31884057971,278.658227848101,347629125230.157,148399862041.848,23.0869565217391,24.6329113924051,Euler
0.309677419354839,0.155813953488372,507.833333333333,476.962025316456,-139.066666666667,-133.506329113924,300.75,154.316455696203,439.816666666667,287.822784810127,312298361699.445,149719649332.924,23.4666666666667,23.8987341772152,Euler
0.0680272108843537,0.0140845070422535,485.714285714286,517.25,-267.285714285714,-227,320.857142857143,272.5,588.142857142857,499.5,237204214287.513,228643125379.509,16.7857142857143,17,Xena
0.476190476190476,0.480885311871227,441.551020408163,454.077348066298,-432.115646258503,-400.731123388582,342.972789115646,412.543278084715,775.08843537415,813.274401473297,9325970618632.04,12724646059381.4,20.9863945578231,21.5101289134438,Xena
0.0612244897959184,0.0120724346076459,480.666666666667,516.857142857143,-262.111111111111,-269,196.222222222222,326.714285714286,458.333333333333,595.714285714286,157932319764.791,196079552213.971,16.7777777777778,16.4285714285714,Xena
0.0408163265306122,0.0181086519114688,472.166666666667,520.222222222222,-222.666666666667,-213,182.166666666667,316.555555555556,404.833333333333,529.555555555556,126283369259.645,172552456558.901,16,18.3333333333333,Xena
0.0680272108843537,0.0301810865191147,485.818181818182,483.733333333333,-259.454545454545,-189.733333333333,208.818181818182,282.133333333333,468.272727272727,471.866666666667,203382941709.919,178266969339.811,17,17.8,Xena
0.054421768707483,0.0221327967806841,505,440.181818181818,-276,-169,193.25,215.727272727273,469.25,384.727272727273,217268186255.803,178353756648.629,17.125,20.3636363636364,Xena
0.0612244897959184,0.03420523138833,484.888888888889,507.941176470588,-240.666666666667,-210,191,232.235294117647,431.666666666667,442.235294117647,173717704441.328,199748677125.983,17.1111111111111,17.5294117647059,Xena
0.0612244897959184,0.0221327967806841,448.888888888889,507.583333333333,-237.222222222222,-204.666666666667,267.333333333333,163.416666666667,504.555555555556,368.083333333333,200689183403.194,148902483477.487,18.3333333333333,17.5833333333333,Xena
0.115646258503401,0.0442655935613682,504.15,490.954545454545,-222.3,-213,192.05,256.272727272727,414.35,469.272727272727,200108797382.826,200310168683.946,16.8,17.6363636363636,Xena
0.163265306122449,0.0905432595573441,453.037037037037,470.54,-194.925925925926,-176.92,164.592592592593,180.7,359.518518518519,357.62,163802867270.859,153395801979.952,18.2592592592593,19.82,Xena
0.285714285714286,0.20523138832998,467.446428571429,467.167938931298,-196.178571428571,-167.480916030534,160.517857142857,204.267175572519,356.696428571429,371.748091603053,164514914089.742,155818819750.223,20.3035714285714,20.4656488549618,Xena
0.380952380952381,0.346076458752515,455.886075949367,457.931914893617,-181.455696202532,-157.902127659574,211.126582278481,183.497872340426,392.582278481013,341.4,189316034673.336,160656741677.698,21.1392405063291,21.4212765957447,Xena
