monkeyLabel,noncanceled_pBurst_early,nostop_pBurst_early,noncanceled_pBurst_late,nostop_pBurst_late
Euler,0.053475935828877,0.0818713450292398,0.283422459893048,0.167641325536062
Euler,0.0962566844919786,0.0818713450292398,0.272727272727273,0.16374269005848
Euler,0.053475935828877,0.0565302144249513,0.245989304812834,0.142300194931774
Euler,0.0320855614973262,0.0331384015594542,0.203208556149733,0.0955165692007797
Euler,0.0267379679144385,0.0311890838206628,0.197860962566845,0.0896686159844055
Euler,0.0160427807486631,0.0194931773879142,0.155080213903743,0.0740740740740741
Euler,0.0160427807486631,0.0311890838206628,0.165775401069519,0.0838206627680312
Euler,0.0213903743315508,0.0292397660818713,0.133689839572193,0.0604288499025341
Euler,0.0903225806451613,0.12093023255814,0.425806451612903,0.2
Euler,0.0774193548387097,0.118604651162791,0.464516129032258,0.26046511627907
Euler,0.154838709677419,0.218604651162791,0.612903225806452,0.416279069767442
Euler,0.219354838709677,0.3,0.632258064516129,0.455813953488372
Euler,0.316129032258064,0.337209302325581,0.670967741935484,0.462790697674419
Euler,0.206451612903226,0.251162790697674,0.6,0.37906976744186
Euler,0.380645161290323,0.286046511627907,0.619354838709677,0.423255813953488
Euler,0.335483870967742,0.309302325581395,0.606451612903226,0.376744186046512
Euler,0.354838709677419,0.334883720930233,0.619354838709677,0.474418604651163
Euler,0.309677419354839,0.286046511627907,0.606451612903226,0.467441860465116
Euler,0.225806451612903,0.237209302325581,0.587096774193548,0.416279069767442
Euler,0.232258064516129,0.186046511627907,0.548387096774194,0.353488372093023
Euler,0.167741935483871,0.151162790697674,0.490322580645161,0.325581395348837
Euler,0.174193548387097,0.130232558139535,0.406451612903226,0.297674418604651
Euler,0.167741935483871,0.0953488372093023,0.4,0.234883720930233
Euler,0.0516129032258065,0.0441860465116279,0.335483870967742,0.148837209302326
Euler,0.0967741935483871,0.0395348837209302,0.27741935483871,0.134883720930233
Euler,0.0451612903225806,0.0348837209302326,0.303225806451613,0.123255813953488
Euler,0.109677419354839,0.0302325581395349,0.309677419354839,0.125581395348837
Euler,0.0838709677419355,0.0302325581395349,0.27741935483871,0.123255813953488
Xena,0.0340136054421769,0.00603621730382294,0.054421768707483,0.0140845070422535
Xena,0.326530612244898,0.392354124748491,0.374149659863946,0.388329979879276
Xena,0.0204081632653061,0.00201207243460765,0.0476190476190476,0.0120724346076459
Xena,0.0204081632653061,0.00603621730382294,0.0272108843537415,0.0181086519114688
Xena,0.0408163265306122,0.00804828973843058,0.054421768707483,0.0221327967806841
Xena,0.0204081632653061,0.00603621730382294,0.0476190476190476,0.0140845070422535
Xena,0.0408163265306122,0.00603621730382294,0.0476190476190476,0.0301810865191147
Xena,0.0204081632653061,0.00804828973843058,0.0340136054421769,0.0201207243460765
Xena,0.0408163265306122,0.028169014084507,0.102040816326531,0.0382293762575453
Xena,0.0952380952380952,0.0301810865191147,0.102040816326531,0.0643863179074447
Xena,0.149659863945578,0.138832997987928,0.210884353741497,0.164989939637827
Xena,0.299319727891156,0.231388329979879,0.26530612244898,0.24748490945674
Xena,0.163265306122449,0.152917505030181,0.156462585034014,0.106639839034205
Xena,0.210884353741497,0.104627766599598,0.17687074829932,0.0845070422535211
Xena,0.210884353741497,0.106639839034205,0.197278911564626,0.0845070422535211
Xena,0.231292517006803,0.100603621730382,0.183673469387755,0.110663983903421
Xena,0.244897959183673,0.134808853118712,0.251700680272109,0.140845070422535
Xena,0.292517006802721,0.152917505030181,0.244897959183673,0.138832997987928
Xena,0.258503401360544,0.167002012072435,0.258503401360544,0.144869215291751
Xena,0.27891156462585,0.160965794768612,0.217687074829932,0.142857142857143
Xena,0.0497237569060773,0.0205882352941176,0.0607734806629834,0.0205882352941176
Xena,0.0110497237569061,0.00882352941176471,0.0386740331491713,0.0132352941176471
Xena,0.0386740331491713,0.0147058823529412,0.0607734806629834,0.0132352941176471
Xena,0.0331491712707182,0.0161764705882353,0.0718232044198895,0.0132352941176471
Xena,0.0607734806629834,0.0308823529411765,0.0773480662983425,0.0352941176470588
Xena,0.110497237569061,0.0632352941176471,0.154696132596685,0.0808823529411765
Xena,0.204419889502762,0.158823529411765,0.276243093922652,0.204411764705882
Xena,0.232044198895028,0.163235294117647,0.342541436464088,0.207352941176471
Xena,0.314917127071823,0.233823529411765,0.337016574585635,0.273529411764706
Xena,0.331491712707182,0.25,0.38121546961326,0.286764705882353
Xena,0.331491712707182,0.285294117647059,0.408839779005525,0.3
Xena,0.364640883977901,0.344117647058824,0.425414364640884,0.342647058823529
Xena,0.171270718232044,0.133823529411765,0.198895027624309,0.111764705882353
Xena,0.0939226519337017,0.1,0.171270718232044,0.104411764705882
Xena,0.104972375690608,0.108823529411765,0.143646408839779,0.101470588235294
Xena,0.104972375690608,0.108823529411765,0.18232044198895,0.110294117647059
Xena,0.12707182320442,0.119117647058824,0.193370165745856,0.119117647058824
Xena,0.12707182320442,0.125,0.193370165745856,0.122058823529412
Xena,0.160220994475138,0.155882352941176,0.237569060773481,0.169117647058824
Xena,0.171270718232044,0.166176470588235,0.265193370165746,0.169117647058824
Xena,0.0970873786407767,0.0861618798955614,0.203883495145631,0.0913838120104439
Xena,0.0970873786407767,0.0966057441253264,0.184466019417476,0.0939947780678851
Xena,0.0776699029126214,0.0809399477806789,0.174757281553398,0.0887728459530026
Xena,0.0776699029126214,0.109660574412533,0.233009708737864,0.10443864229765
Xena,0.12621359223301,0.117493472584856,0.194174757281553,0.0861618798955614
Xena,0.0970873786407767,0.10443864229765,0.233009708737864,0.0939947780678851
Xena,0.116504854368932,0.12532637075718,0.223300970873786,0.0966057441253264
Xena,0.145631067961165,0.135770234986945,0.184466019417476,0.0887728459530026
Xena,0.106796116504854,0.156657963446475,0.213592233009709,0.101827676240209
Xena,0.12621359223301,0.140992167101828,0.242718446601942,0.107049608355091
Xena,0.135922330097087,0.140992167101828,0.213592233009709,0.114882506527415
Xena,0.194174757281553,0.18798955613577,0.252427184466019,0.16710182767624
Xena,0.0194174757281553,0.031331592689295,0.0194174757281553,0.0234986945169713
Xena,0.0388349514563107,0.031331592689295,0.029126213592233,0.0287206266318538
Xena,0.0485436893203883,0.0469973890339426,0.0388349514563107,0.0522193211488251
Xena,0.0776699029126214,0.0600522193211488,0.087378640776699,0.0626631853785901
Xena,0.106796116504854,0.135770234986945,0.155339805825243,0.135770234986945
Xena,0.174757281553398,0.190600522193211,0.242718446601942,0.143603133159269
Xena,0.29126213592233,0.242819843342037,0.281553398058252,0.248041775456919
Xena,0.388349514563107,0.263707571801567,0.300970873786408,0.255874673629243
Xena,0.0181818181818182,0.00407055630936228,0.0242424242424242,0.00814111261872456
Xena,0.0303030303030303,0.0447761194029851,0.0545454545454545,0.062415196743555
Xena,0.272727272727273,0.17774762550882,0.254545454545455,0.21438263229308
Xena,0.4,0.325644504748982,0.460606060606061,0.362279511533243
Xena,0.454545454545455,0.396200814111262,0.515151515151515,0.442333785617368
Xena,0.375757575757576,0.352781546811398,0.509090909090909,0.390773405698779
Xena,0.436363636363636,0.360922659430122,0.496969696969697,0.400271370420624
Xena,0.4,0.299864314789688,0.460606060606061,0.367706919945726
Xena,0.351515151515152,0.324287652645862,0.448484848484848,0.369063772048847
Xena,0.272727272727273,0.23202170963365,0.484848484848485,0.291723202170963
Xena,0.248484848484848,0.225237449118046,0.460606060606061,0.263229308005427
Xena,0.266666666666667,0.241519674355495,0.418181818181818,0.299864314789688
Xena,0.103030303030303,0.0637720488466757,0.0909090909090909,0.0651289009497965
Xena,0.0545454545454545,0.0312075983717775,0.0787878787878788,0.033921302578019
Xena,0.0727272727272727,0.0420624151967436,0.0424242424242424,0.028493894165536
Xena,0.0727272727272727,0.0461329715061058,0.0666666666666667,0.0407055630936228
Xena,0.0787878787878788,0.0461329715061058,0.0909090909090909,0.0325644504748982
Xena,0.0606060606060606,0.0488466757123474,0.0727272727272727,0.0542740841248304
Xena,0.0787878787878788,0.0556309362279511,0.115151515151515,0.0542740841248304
Xena,0.0727272727272727,0.0529172320217096,0.0787878787878788,0.0447761194029851
Xena,0.0728155339805825,0.0851063829787234,0.131067961165049,0.112640801001252
Xena,0.223300970873786,0.198998748435544,0.359223300970874,0.224030037546934
Xena,0.135922330097087,0.13892365456821,0.262135922330097,0.137672090112641
Xena,0.155339805825243,0.155193992490613,0.213592233009709,0.161451814768461
Xena,0.223300970873786,0.187734668335419,0.266990291262136,0.18523153942428
Xena,0.160194174757282,0.168961201501877,0.262135922330097,0.1639549436796
Xena,0.194174757281553,0.142678347934919,0.228155339805825,0.153942428035044
Xena,0.160194174757282,0.117647058823529,0.199029126213592,0.11639549436796
Xena,0.140776699029126,0.097622027534418,0.223300970873786,0.122653316645807
Xena,0.12621359223301,0.0826032540675845,0.16504854368932,0.097622027534418
Xena,0.0970873786407767,0.065081351689612,0.16504854368932,0.0763454317897372
Xena,0.111650485436893,0.0838548185231539,0.160194174757282,0.0863579474342929
Xena,0.0388349514563107,0.00750938673341677,0.00970873786407767,0.0150187734668335
Xena,0.0145631067961165,0.00876095118898623,0.00970873786407767,0.00250312891113892
Xena,0.0145631067961165,0.00625782227784731,0.0145631067961165,0.0112640801001252
Xena,0.0194174757281553,0.00750938673341677,0.00970873786407767,0.0137672090112641
Xena,0.0242718446601942,0.0100125156445557,0.0145631067961165,0.0100125156445557
Xena,0.0194174757281553,0.0112640801001252,0.0194174757281553,0.0100125156445557
Xena,0.029126213592233,0.0137672090112641,0.029126213592233,0.0137672090112641
Xena,0.0485436893203883,0.0125156445556946,0.0436893203883495,0.0187734668335419
Xena,0.028436018957346,0.0173010380622837,0.0947867298578199,0.0288350634371396
Xena,0.037914691943128,0.0149942329873126,0.0900473933649289,0.0253748558246828
Xena,0.033175355450237,0.0126874279123414,0.0805687203791469,0.0253748558246828
Xena,0.033175355450237,0.0103806228373702,0.0853080568720379,0.027681660899654
Xena,0.0568720379146919,0.0265282583621684,0.104265402843602,0.0726643598615917
Xena,0.132701421800948,0.123414071510957,0.251184834123223,0.163783160322953
Xena,0.355450236966825,0.290657439446367,0.436018957345972,0.348327566320646
Xena,0.445497630331754,0.420991926182238,0.578199052132701,0.463667820069204
Xena,0.625592417061611,0.549019607843137,0.66824644549763,0.592848904267589
Xena,0.639810426540284,0.604382929642445,0.706161137440758,0.627450980392157
Xena,0.658767772511848,0.675893886966551,0.786729857819905,0.677047289504037
Xena,0.696682464454976,0.704728950403691,0.781990521327014,0.675893886966551
Xena,0.213270142180095,0.234140715109573,0.308056872037915,0.229527104959631
Xena,0.132701421800948,0.129181084198385,0.199052132701422,0.111880046136102
Xena,0.127962085308057,0.110726643598616,0.161137440758294,0.0945790080738178
Xena,0.113744075829384,0.118800461361015,0.199052132701422,0.0830449826989619
Xena,0.0805687203791469,0.0945790080738178,0.146919431279621,0.0818915801614764
Xena,0.0663507109004739,0.0876585928489043,0.151658767772512,0.0680507497116494
Xena,0.0900473933649289,0.0853517877739331,0.146919431279621,0.0761245674740484
Xena,0.0995260663507109,0.0818915801614764,0.132701421800948,0.0726643598615917
Xena,0.0240963855421687,0,0,0.00268817204301075
Xena,0.0120481927710843,0,0,0.00268817204301075
Xena,0.0240963855421687,0.00268817204301075,0,0.00537634408602151
Xena,0.0120481927710843,0,0,0.00537634408602151
Xena,0.0120481927710843,0,0,0.00537634408602151
Xena,0.0120481927710843,0.00268817204301075,0.0120481927710843,0.00537634408602151
Xena,0.0240963855421687,0.0295698924731183,0.0963855421686747,0.0456989247311828
Xena,0.27710843373494,0.206989247311828,0.349397590361446,0.17741935483871
Xena,0.506024096385542,0.416666666666667,0.44578313253012,0.352150537634409
Xena,0.55421686746988,0.387096774193548,0.566265060240964,0.405913978494624
Xena,0.530120481927711,0.459677419354839,0.590361445783133,0.502688172043011
Xena,0.481927710843373,0.510752688172043,0.602409638554217,0.532258064516129
Xena,0.313253012048193,0.28494623655914,0.325301204819277,0.266129032258065
Xena,0.228915662650602,0.18010752688172,0.180722891566265,0.139784946236559
Xena,0.192771084337349,0.145161290322581,0.216867469879518,0.123655913978495
Xena,0.192771084337349,0.17741935483871,0.156626506024096,0.112903225806452
Xena,0.144578313253012,0.147849462365591,0.180722891566265,0.102150537634409
Xena,0.156626506024096,0.123655913978495,0.168674698795181,0.0860215053763441
Xena,0.168674698795181,0.112903225806452,0.156626506024096,0.0618279569892473
Xena,0.120481927710843,0.0940860215053763,0.144578313253012,0.0456989247311828
Euler,0.178294573643411,0.178181818181818,0.449612403100775,0.283636363636364
Euler,0.193798449612403,0.258181818181818,0.565891472868217,0.392727272727273
Euler,0.310077519379845,0.290909090909091,0.581395348837209,0.418181818181818
Euler,0.255813953488372,0.265454545454545,0.589147286821705,0.414545454545455
Euler,0.170542635658915,0.152727272727273,0.465116279069767,0.309090909090909
Euler,0.302325581395349,0.247272727272727,0.573643410852713,0.370909090909091
Euler,0.217054263565891,0.236363636363636,0.511627906976744,0.316363636363636
Euler,0.147286821705426,0.24,0.488372093023256,0.349090909090909
Euler,0.108527131782946,0.185454545454545,0.472868217054264,0.367272727272727
Euler,0.0465116279069767,0.101818181818182,0.372093023255814,0.258181818181818
Euler,0.0310077519379845,0.0472727272727273,0.341085271317829,0.167272727272727
Euler,0.0387596899224806,0.0509090909090909,0.263565891472868,0.123636363636364
Euler,0.0465116279069767,0.0472727272727273,0.178294573643411,0.0618181818181818
Euler,0.0310077519379845,0.0254545454545455,0.170542635658915,0.0690909090909091
Euler,0.00775193798449612,0.00727272727272727,0.131782945736434,0.0254545454545455
Euler,0,0.00727272727272727,0.116279069767442,0.0181818181818182
Euler,0.00775193798449612,0.00363636363636364,0.10077519379845,0.0181818181818182
Euler,0.197860962566845,0.184322033898305,0.443850267379679,0.290254237288136
Euler,0.310160427807487,0.311440677966102,0.647058823529412,0.478813559322034
Euler,0.310160427807487,0.338983050847458,0.689839572192513,0.474576271186441
Euler,0.411764705882353,0.358050847457627,0.689839572192513,0.51271186440678
Euler,0.262032085561497,0.286016949152542,0.641711229946524,0.442796610169492
Euler,0.25668449197861,0.260593220338983,0.572192513368984,0.430084745762712
Euler,0.283422459893048,0.283898305084746,0.540106951871658,0.330508474576271
Euler,0.245989304812834,0.283898305084746,0.566844919786096,0.322033898305085
Euler,0.240641711229947,0.305084745762712,0.598930481283422,0.332627118644068
Euler,0.165775401069519,0.186440677966102,0.561497326203209,0.332627118644068
Euler,0.0962566844919786,0.103813559322034,0.502673796791444,0.271186440677966
Euler,0.0481283422459893,0.0508474576271186,0.449197860962567,0.190677966101695
Euler,0.0802139037433155,0.0317796610169492,0.374331550802139,0.141949152542373
Euler,0.0320855614973262,0.0338983050847458,0.32620320855615,0.105932203389831
Euler,0.0267379679144385,0.00635593220338983,0.27807486631016,0.0508474576271186
Euler,0.0374331550802139,0.00211864406779661,0.27807486631016,0.0508474576271186
Euler,0.0160427807486631,0,0.272727272727273,0.0444915254237288
Euler,0.0402684563758389,0.0410958904109589,0.241610738255034,0.0900195694716243
Euler,0.161073825503356,0.166340508806262,0.442953020134228,0.270058708414873
Euler,0.208053691275168,0.227005870841487,0.51006711409396,0.324853228962818
Euler,0.281879194630872,0.283757338551859,0.563758389261745,0.409001956947162
Euler,0.248322147651007,0.23091976516634,0.597315436241611,0.338551859099804
Euler,0.201342281879195,0.176125244618395,0.557046979865772,0.273972602739726
Euler,0.268456375838926,0.183953033268102,0.516778523489933,0.246575342465753
Euler,0.187919463087248,0.185909980430528,0.496644295302013,0.25440313111546
Euler,0.10738255033557,0.150684931506849,0.48993288590604,0.264187866927593
Euler,0.0939597315436242,0.10958904109589,0.48993288590604,0.252446183953033
Euler,0.0805369127516778,0.0880626223091976,0.409395973154362,0.223091976516634
Euler,0.0604026845637584,0.0626223091976517,0.38255033557047,0.203522504892368
Euler,0.0402684563758389,0.0215264187866928,0.248322147651007,0.11545988258317
Euler,0.0402684563758389,0.0136986301369863,0.241610738255034,0.125244618395303
Euler,0.0201342281879195,0.0156555772994129,0.261744966442953,0.10958904109589
Euler,0.00671140939597315,0.00782778864970646,0.201342281879195,0.0645792563600783
Euler,0.0201342281879195,0.00391389432485323,0.201342281879195,0.0528375733855186
Euler,0.0144927536231884,0.0284463894967177,0.246376811594203,0.0962800875273523
Euler,0.115942028985507,0.107221006564551,0.369565217391304,0.194748358862144
Euler,0.318840579710145,0.293216630196937,0.572463768115942,0.400437636761488
Euler,0.347826086956522,0.312910284463895,0.565217391304348,0.404814004376368
Euler,0.304347826086957,0.354485776805252,0.630434782608696,0.404814004376368
Euler,0.347826086956522,0.317286652078775,0.521739130434783,0.358862144420131
Euler,0.260869565217391,0.277899343544858,0.434782608695652,0.293216630196937
Euler,0.22463768115942,0.310722100656455,0.485507246376812,0.37855579868709
Euler,0.152173913043478,0.183807439824945,0.41304347826087,0.385120350109409
Euler,0.123188405797101,0.192560175054705,0.442028985507246,0.354485776805252
Euler,0.0797101449275362,0.102844638949672,0.355072463768116,0.2472647702407
Euler,0.0289855072463768,0.0525164113785558,0.260869565217391,0.148796498905908
Euler,0.0434782608695652,0.0656455142231947,0.289855072463768,0.118161925601751
Euler,0.0507246376811594,0.0415754923413567,0.253623188405797,0.0984682713347921
Euler,0.0434782608695652,0.0350109409190372,0.231884057971014,0.0722100656455142
Euler,0.0434782608695652,0.0196936542669584,0.22463768115942,0.0634573304157549
Euler,0.191780821917808,0.157446808510638,0.506849315068493,0.293617021276596
Euler,0.205479452054795,0.259574468085106,0.534246575342466,0.34468085106383
Euler,0.219178082191781,0.268085106382979,0.438356164383562,0.353191489361702
Euler,0.178082191780822,0.187234042553191,0.465753424657534,0.280851063829787
Euler,0.164383561643836,0.225531914893617,0.410958904109589,0.259574468085106
Euler,0.219178082191781,0.204255319148936,0.36986301369863,0.234042553191489
Euler,0.191780821917808,0.182978723404255,0.356164383561644,0.251063829787234
Euler,0.136986301369863,0.165957446808511,0.438356164383562,0.302127659574468
Euler,0.0547945205479452,0.123404255319149,0.356164383561644,0.238297872340426
Euler,0.0684931506849315,0.0851063829787234,0.383561643835616,0.217021276595745
Euler,0.0547945205479452,0.0340425531914894,0.36986301369863,0.136170212765957
Euler,0.0273972602739726,0.0127659574468085,0.26027397260274,0.0808510638297872
Euler,0.0273972602739726,0.00425531914893617,0.205479452054795,0.0680851063829787
Euler,0.132596685082873,0.161993769470405,0.392265193370166,0.305295950155763
Euler,0.270718232044199,0.330218068535826,0.552486187845304,0.451713395638629
Euler,0.287292817679558,0.372274143302181,0.607734806629834,0.482866043613707
Euler,0.30939226519337,0.376947040498442,0.640883977900553,0.484423676012461
Euler,0.165745856353591,0.289719626168224,0.569060773480663,0.41588785046729
Euler,0.243093922651934,0.300623052959502,0.43646408839779,0.376947040498442
Euler,0.25414364640884,0.257009345794392,0.453038674033149,0.322429906542056
Euler,0.209944751381215,0.283489096573209,0.453038674033149,0.367601246105919
Euler,0.143646408839779,0.21183800623053,0.480662983425414,0.423676012461059
Euler,0.104972375690608,0.157320872274143,0.397790055248619,0.369158878504673
Euler,0.0662983425414365,0.118380062305296,0.38121546961326,0.347352024922118
Euler,0.0497237569060773,0.0809968847352025,0.220994475138122,0.246105919003115
Euler,0.0607734806629834,0.0950155763239875,0.232044198895028,0.2398753894081
Euler,0.0662983425414365,0.0638629283489097,0.232044198895028,0.188473520249221
Euler,0.0110497237569061,0.0202492211838006,0.138121546961326,0.104361370716511
Euler,0.0110497237569061,0.0186915887850467,0.110497237569061,0.0872274143302181
Euler,0.0165745856353591,0.00778816199376947,0.121546961325967,0.0934579439252336
Xena,0.0269360269360269,0.0133570792520036,0.0202020202020202,0.0160284951024043
Xena,0.0909090909090909,0.0926090828138914,0.124579124579125,0.0739091718610864
Xena,0.151515151515152,0.111308993766696,0.161616161616162,0.0979519145146928
Xena,0.245791245791246,0.203918076580588,0.282828282828283,0.178984861976848
Xena,0.255892255892256,0.230632235084595,0.296296296296296,0.206589492430988
Xena,0.168350168350168,0.125556544968833,0.138047138047138,0.114870881567231
Xena,0.171717171717172,0.152270703472841,0.141414141414141,0.114870881567231
Xena,0.171717171717172,0.159394479073909,0.148148148148148,0.130899376669635
Xena,0.151515151515152,0.138023152270703,0.151515151515152,0.0970614425645592
Xena,0.131313131313131,0.117542297417631,0.134680134680135,0.0872662511130899
Xena,0.138047138047138,0.0970614425645592,0.141414141414141,0.0837043633125557
Xena,0.104377104377104,0.0890471950133571,0.0909090909090909,0.0765805877114871
Xena,0,0,0,0
Xena,0.01,0.0150187734668335,0.005,0.00500625782227785
Xena,0.055,0.0851063829787234,0.09,0.0826032540675845
Xena,0.25,0.254067584480601,0.25,0.222778473091364
Xena,0.23,0.239048811013767,0.275,0.249061326658323
Xena,0.255,0.285356695869837,0.325,0.230287859824781
Xena,0.315,0.295369211514393,0.305,0.276595744680851
Xena,0.33,0.332916145181477,0.34,0.287859824780976
Xena,0.25,0.23153942428035,0.27,0.188986232790989
Xena,0.215,0.21026282853567,0.29,0.175219023779725
Xena,0.215,0.166458072590738,0.255,0.153942428035044
Xena,0.155,0.110137672090113,0.21,0.111389236545682
Xena,0.08,0.0675844806007509,0.125,0.0550688360450563
Xena,0.085,0.0763454317897372,0.14,0.0575719649561952
Xena,0.095,0.0725907384230288,0.14,0.0500625782227785
