session,monkey,baseline_canceled,baseline_noncanc,baseline_nostop,ssd_canceled,ssd_noncanc,ssd_nostop
4,Euler,0.204225352112676,0.176470588235294,0.240366972477064,0.158450704225352,0.144385026737968,0.168807339449541
4,Euler,0.221830985915493,0.229946524064171,0.24954128440367,0.22887323943662,0.213903743315508,0.203669724770642
4,Euler,0.186619718309859,0.25668449197861,0.245871559633028,0.193661971830986,0.203208556149733,0.190825688073395
4,Euler,0.242957746478873,0.171122994652406,0.23302752293578,0.176056338028169,0.20855614973262,0.188990825688073
4,Euler,0.197183098591549,0.160427807486631,0.196330275229358,0.172535211267606,0.203208556149733,0.2
4,Euler,0.186619718309859,0.203208556149733,0.201834862385321,0.211267605633803,0.219251336898396,0.188990825688073
4,Euler,0.257042253521127,0.235294117647059,0.234862385321101,0.211267605633803,0.224598930481283,0.223853211009174
4,Euler,0.172535211267606,0.13903743315508,0.152293577981651,0.190140845070423,0.155080213903743,0.146788990825688
4,Euler,0.133802816901408,0.112299465240642,0.121100917431193,0.147887323943662,0.133689839572193,0.132110091743119
4,Euler,0.119718309859155,0.0962566844919786,0.111926605504587,0.116197183098592,0.0695187165775401,0.113761467889908
4,Euler,0.105633802816901,0.112299465240642,0.0990825688073395,0.130281690140845,0.0748663101604278,0.0862385321100917
4,Euler,0.0774647887323944,0.101604278074866,0.0862385321100917,0.0880281690140845,0.053475935828877,0.0642201834862385
4,Euler,0.0669014084507042,0.0748663101604278,0.0844036697247706,0.0704225352112676,0.0802139037433155,0.0642201834862385
4,Euler,0.0669014084507042,0.0695187165775401,0.0715596330275229,0.0704225352112676,0.0374331550802139,0.0477064220183486
4,Euler,0.0422535211267606,0.0695187165775401,0.0587155963302752,0.0457746478873239,0.0320855614973262,0.036697247706422
4,Euler,0.0528169014084507,0.0588235294117647,0.073394495412844,0.0528169014084507,0.0320855614973262,0.0348623853211009
4,Euler,0.0563380281690141,0.0641711229946524,0.0623853211009174,0.0528169014084507,0.0267379679144385,0.0293577981651376
4,Euler,0.0704225352112676,0.0588235294117647,0.0770642201834862,0.0528169014084507,0.0374331550802139,0.036697247706422
4,Euler,0.0492957746478873,0.0320855614973262,0.0678899082568807,0.0492957746478873,0.0374331550802139,0.036697247706422
5,Euler,0.121739130434783,0.176470588235294,0.128654970760234,0.0521739130434783,0.0320855614973262,0.050682261208577
5,Euler,0.143478260869565,0.251336898395722,0.169590643274854,0.11304347826087,0.0855614973262032,0.0818713450292398
5,Euler,0.295652173913043,0.315508021390374,0.230019493177388,0.21304347826087,0.229946524064171,0.208576998050682
5,Euler,0.243478260869565,0.262032085561497,0.222222222222222,0.230434782608696,0.245989304812834,0.202729044834308
5,Euler,0.260869565217391,0.251336898395722,0.239766081871345,0.2,0.20855614973262,0.210526315789474
5,Euler,0.260869565217391,0.283422459893048,0.263157894736842,0.273913043478261,0.224598930481283,0.235867446393762
5,Euler,0.256521739130435,0.283422459893048,0.233918128654971,0.243478260869565,0.245989304812834,0.177387914230019
5,Euler,0.2,0.235294117647059,0.261208576998051,0.208695652173913,0.20855614973262,0.208576998050682
5,Euler,0.2,0.219251336898396,0.210526315789474,0.208695652173913,0.128342245989305,0.155945419103314
5,Euler,0.169565217391304,0.176470588235294,0.169590643274854,0.165217391304348,0.106951871657754,0.138401559454191
5,Euler,0.130434782608696,0.160427807486631,0.124756335282651,0.121739130434783,0.0695187165775401,0.111111111111111
5,Euler,0.0826086956521739,0.128342245989305,0.0896686159844055,0.1,0.0695187165775401,0.0779727095516569
5,Euler,0.0869565217391304,0.106951871657754,0.0779727095516569,0.0782608695652174,0.0427807486631016,0.050682261208577
5,Euler,0.0782608695652174,0.128342245989305,0.101364522417154,0.0695652173913043,0.0427807486631016,0.0467836257309941
5,Euler,0.0695652173913043,0.0962566844919786,0.0818713450292398,0.0608695652173913,0.0374331550802139,0.0526315789473684
5,Euler,0.0347826086956522,0.0748663101604278,0.0487329434697856,0.0304347826086957,0.0160427807486631,0.0214424951267057
5,Euler,0.0565217391304348,0.0695187165775401,0.0604288499025341,0.0478260869565217,0.0213903743315508,0.0272904483430799
5,Euler,0.0434782608695652,0.0588235294117647,0.0545808966861598,0.0260869565217391,0.0213903743315508,0.0272904483430799
5,Euler,0.0782608695652174,0.0641711229946524,0.0760233918128655,0.0521739130434783,0.0320855614973262,0.037037037037037
5,Euler,0.0521739130434783,0.0802139037433155,0.0584795321637427,0.0434782608695652,0.0213903743315508,0.0292397660818713
6,Euler,0.0848214285714286,0.0967741935483871,0.0906976744186047,0.0446428571428571,0.032258064516129,0.0651162790697674
6,Euler,0.125,0.12258064516129,0.102325581395349,0.0267857142857143,0.0516129032258065,0.0395348837209302
6,Euler,0.174107142857143,0.187096774193548,0.165116279069767,0.138392857142857,0.103225806451613,0.102325581395349
6,Euler,0.21875,0.206451612903226,0.211627906976744,0.169642857142857,0.116129032258065,0.158139534883721
6,Euler,0.258928571428571,0.238709677419355,0.246511627906977,0.245535714285714,0.193548387096774,0.206976744186047
6,Euler,0.1875,0.148387096774194,0.186046511627907,0.174107142857143,0.12258064516129,0.144186046511628
6,Euler,0.232142857142857,0.245161290322581,0.202325581395349,0.299107142857143,0.27741935483871,0.202325581395349
6,Euler,0.236607142857143,0.212903225806452,0.190697674418605,0.290178571428571,0.258064516129032,0.22093023255814
6,Euler,0.209821428571429,0.219354838709677,0.209302325581395,0.294642857142857,0.245161290322581,0.183720930232558
6,Euler,0.120535714285714,0.148387096774194,0.130232558139535,0.241071428571429,0.180645161290323,0.146511627906977
6,Euler,0.09375,0.116129032258065,0.102325581395349,0.174107142857143,0.180645161290323,0.146511627906977
6,Euler,0.0892857142857143,0.0967741935483871,0.111627906976744,0.147321428571429,0.141935483870968,0.130232558139535
6,Euler,0.0982142857142857,0.0451612903225806,0.0883720930232558,0.125,0.148387096774194,0.116279069767442
6,Euler,0.129464285714286,0.0838709677419355,0.072093023255814,0.169642857142857,0.12258064516129,0.12093023255814
6,Euler,0.0848214285714286,0.0516129032258065,0.072093023255814,0.102678571428571,0.0838709677419355,0.104651162790698
6,Euler,0.0535714285714286,0.0258064516129032,0.0348837209302326,0.102678571428571,0.0709677419354839,0.0558139534883721
6,Euler,0.0580357142857143,0.0451612903225806,0.0418604651162791,0.102678571428571,0.0645161290322581,0.0627906976744186
6,Euler,0.0401785714285714,0.0258064516129032,0.0255813953488372,0.0714285714285714,0.0774193548387097,0.0418604651162791
6,Euler,0.0625,0.00645161290322581,0.0232558139534884,0.09375,0.0838709677419355,0.0488372093023256
6,Euler,0.0580357142857143,0,0.013953488372093,0.0848214285714286,0.0451612903225806,0.0325581395348837
7,Xena,0.0231660231660232,0.0136054421768707,0.0241448692152917,0.0386100386100386,0.0204081632653061,0.0241448692152917
7,Xena,0.324324324324324,0.244897959183673,0.277665995975855,0.308880308880309,0.26530612244898,0.325955734406439
7,Xena,0.0231660231660232,0.0204081632653061,0.028169014084507,0.0424710424710425,0.0136054421768707,0.0201207243460765
7,Xena,0.0193050193050193,0.0136054421768707,0.0241448692152917,0.0347490347490347,0.0340136054421769,0.0201207243460765
7,Xena,0.0386100386100386,0.0476190476190476,0.0321931589537223,0.0656370656370656,0.0136054421768707,0.0402414486921529
7,Xena,0.027027027027027,0.0340136054421769,0.0402414486921529,0.0617760617760618,0.0204081632653061,0.0402414486921529
7,Xena,0.0424710424710425,0.0272108843537415,0.0301810865191147,0.0579150579150579,0.0476190476190476,0.0402414486921529
7,Xena,0.0424710424710425,0.0136054421768707,0.028169014084507,0.0463320463320463,0.0272108843537415,0.0261569416498994
7,Xena,0.0617760617760618,0.0408163265306122,0.0422535211267606,0.0810810810810811,0.054421768707483,0.0663983903420523
7,Xena,0.0772200772200772,0.0408163265306122,0.0563380281690141,0.1003861003861,0.102040816326531,0.0945674044265594
7,Xena,0.150579150579151,0.142857142857143,0.13682092555332,0.166023166023166,0.170068027210884,0.160965794768612
7,Xena,0.281853281853282,0.258503401360544,0.249496981891348,0.262548262548263,0.217687074829932,0.217303822937626
7,Xena,0.173745173745174,0.142857142857143,0.144869215291751,0.1003861003861,0.129251700680272,0.132796780684105
7,Xena,0.127413127413127,0.108843537414966,0.150905432595573,0.123552123552124,0.108843537414966,0.106639839034205
7,Xena,0.127413127413127,0.0748299319727891,0.138832997987928,0.138996138996139,0.115646258503401,0.134808853118712
7,Xena,0.158301158301158,0.0816326530612245,0.140845070422535,0.154440154440154,0.115646258503401,0.122736418511066
7,Xena,0.193050193050193,0.149659863945578,0.177062374245473,0.158301158301158,0.156462585034014,0.164989939637827
7,Xena,0.212355212355212,0.0952380952380952,0.197183098591549,0.173745173745174,0.156462585034014,0.158953722334004
7,Xena,0.223938223938224,0.149659863945578,0.201207243460765,0.154440154440154,0.17687074829932,0.169014084507042
7,Xena,0.216216216216216,0.102040816326531,0.181086519114688,0.185328185328185,0.204081632653061,0.162977867203219
8,Xena,0.0374531835205993,0.0441988950276243,0.0470588235294118,0.0973782771535581,0.0718232044198895,0.0588235294117647
8,Xena,0.0374531835205993,0.0276243093922652,0.0382352941176471,0.0823970037453183,0.0828729281767956,0.0470588235294118
8,Xena,0.0374531835205993,0.0386740331491713,0.0441176470588235,0.0674157303370786,0.0718232044198895,0.05
8,Xena,0.0374531835205993,0.0331491712707182,0.0308823529411765,0.0823970037453183,0.0994475138121547,0.0514705882352941
8,Xena,0.0599250936329588,0.0773480662983425,0.0661764705882353,0.0823970037453183,0.143646408839779,0.0705882352941176
8,Xena,0.112359550561798,0.116022099447514,0.0970588235294118,0.164794007490637,0.187845303867403,0.125
8,Xena,0.205992509363296,0.204419889502762,0.204411764705882,0.280898876404494,0.281767955801105,0.195588235294118
8,Xena,0.224719101123595,0.226519337016575,0.222058823529412,0.265917602996255,0.287292817679558,0.217647058823529
8,Xena,0.280898876404494,0.270718232044199,0.279411764705882,0.322097378277154,0.320441988950276,0.247058823529412
8,Xena,0.318352059925094,0.265193370165746,0.283823529411765,0.288389513108614,0.342541436464088,0.261764705882353
8,Xena,0.295880149812734,0.325966850828729,0.320588235294118,0.325842696629214,0.303867403314917,0.260294117647059
8,Xena,0.359550561797753,0.314917127071823,0.363235294117647,0.352059925093633,0.353591160220994,0.3
8,Xena,0.127340823970037,0.132596685082873,0.117647058823529,0.119850187265918,0.160220994475138,0.119117647058824
8,Xena,0.104868913857678,0.12707182320442,0.108823529411765,0.119850187265918,0.160220994475138,0.0985294117647059
8,Xena,0.104868913857678,0.138121546961326,0.123529411764706,0.119850187265918,0.154696132596685,0.0911764705882353
8,Xena,0.0823970037453183,0.176795580110497,0.138235294117647,0.123595505617978,0.149171270718232,0.114705882352941
8,Xena,0.131086142322097,0.165745856353591,0.148529411764706,0.153558052434457,0.171270718232044,0.113235294117647
8,Xena,0.127340823970037,0.176795580110497,0.151470588235294,0.157303370786517,0.176795580110497,0.126470588235294
8,Xena,0.112359550561798,0.193370165745856,0.185294117647059,0.149812734082397,0.193370165745856,0.142647058823529
8,Xena,0.161048689138577,0.193370165745856,0.182352941176471,0.176029962546816,0.198895027624309,0.130882352941176
9,Xena,0.176470588235294,0.203883495145631,0.161879895561358,0.150326797385621,0.145631067961165,0.109660574412533
9,Xena,0.163398692810458,0.213592233009709,0.156657963446475,0.169934640522876,0.16504854368932,0.10443864229765
9,Xena,0.163398692810458,0.184466019417476,0.161879895561358,0.169934640522876,0.155339805825243,0.0913838120104439
9,Xena,0.196078431372549,0.223300970873786,0.16710182767624,0.156862745098039,0.145631067961165,0.120104438642298
9,Xena,0.183006535947712,0.213592233009709,0.169712793733681,0.183006535947712,0.16504854368932,0.120104438642298
9,Xena,0.183006535947712,0.233009708737864,0.164490861618799,0.176470588235294,0.135922330097087,0.109660574412533
9,Xena,0.189542483660131,0.223300970873786,0.18798955613577,0.183006535947712,0.203883495145631,0.114882506527415
9,Xena,0.209150326797386,0.203883495145631,0.182767624020888,0.202614379084967,0.16504854368932,0.127937336814621
9,Xena,0.202614379084967,0.242718446601942,0.198433420365535,0.228758169934641,0.184466019417476,0.135770234986945
9,Xena,0.176470588235294,0.233009708737864,0.177545691906005,0.196078431372549,0.174757281553398,0.159268929503916
9,Xena,0.183006535947712,0.252427184466019,0.193211488250653,0.196078431372549,0.203883495145631,0.154046997389034
9,Xena,0.222222222222222,0.262135922330097,0.224543080939948,0.235294117647059,0.223300970873786,0.195822454308094
9,Xena,0.0261437908496732,0.058252427184466,0.0417754569190601,0.0457516339869281,0.0388349514563107,0.031331592689295
9,Xena,0.0392156862745098,0.029126213592233,0.0548302872062663,0.0392156862745098,0.029126213592233,0.031331592689295
9,Xena,0.065359477124183,0.0388349514563107,0.0704960835509138,0.0522875816993464,0.0679611650485437,0.0496083550913838
9,Xena,0.0849673202614379,0.0970873786407767,0.0835509138381201,0.065359477124183,0.058252427184466,0.0600522193211488
9,Xena,0.163398692810458,0.145631067961165,0.107049608355091,0.124183006535948,0.135922330097087,0.109660574412533
9,Xena,0.143790849673203,0.145631067961165,0.120104438642298,0.137254901960784,0.145631067961165,0.14621409921671
9,Xena,0.189542483660131,0.12621359223301,0.133159268929504,0.189542483660131,0.194174757281553,0.159268929503916
9,Xena,0.196078431372549,0.203883495145631,0.151436031331593,0.130718954248366,0.203883495145631,0.195822454308094
10,Xena,0.0242424242424242,0.0424242424242424,0.0244233378561737,0.0515151515151515,0.0242424242424242,0.028493894165536
10,Xena,0.0787878787878788,0.0606060606060606,0.0664857530529172,0.0878787878787879,0.0484848484848485,0.0583446404341927
10,Xena,0.206060606060606,0.151515151515152,0.165535956580733,0.190909090909091,0.181818181818182,0.157394843962008
10,Xena,0.321212121212121,0.272727272727273,0.306648575305292,0.333333333333333,0.333333333333333,0.272727272727273
10,Xena,0.36969696969697,0.357575757575758,0.364993215739484,0.390909090909091,0.345454545454545,0.336499321573948
10,Xena,0.339393939393939,0.290909090909091,0.345997286295794,0.318181818181818,0.290909090909091,0.289009497964722
10,Xena,0.372727272727273,0.315151515151515,0.352781546811398,0.363636363636364,0.266666666666667,0.32157394843962
10,Xena,0.339393939393939,0.339393939393939,0.322930800542741,0.324242424242424,0.266666666666667,0.283582089552239
10,Xena,0.324242424242424,0.339393939393939,0.309362279511533,0.303030303030303,0.266666666666667,0.265943012211669
10,Xena,0.278787878787879,0.248484848484848,0.257801899592944,0.245454545454545,0.206060606060606,0.236092265943012
10,Xena,0.254545454545455,0.260606060606061,0.255088195386703,0.23030303030303,0.23030303030303,0.225237449118046
10,Xena,0.251515151515152,0.284848484848485,0.259158751696065,0.287878787878788,0.23030303030303,0.222523744911805
10,Xena,0.096969696969697,0.0484848484848485,0.0746268656716418,0.0636363636363636,0.0848484848484849,0.0705563093622795
10,Xena,0.0696969696969697,0.0545454545454545,0.0569877883310719,0.0545454545454545,0.0363636363636364,0.0488466757123474
10,Xena,0.0757575757575758,0.0303030303030303,0.0366350067842605,0.0575757575757576,0.0424242424242424,0.0420624151967436
10,Xena,0.0787878787878788,0.0363636363636364,0.0515603799185889,0.0575757575757576,0.0545454545454545,0.062415196743555
10,Xena,0.0787878787878788,0.0303030303030303,0.0488466757123474,0.0666666666666667,0.0666666666666667,0.0515603799185889
10,Xena,0.0848484848484849,0.0606060606060606,0.0447761194029851,0.0787878787878788,0.0666666666666667,0.0447761194029851
10,Xena,0.0818181818181818,0.0727272727272727,0.0542740841248304,0.0757575757575758,0.0727272727272727,0.0529172320217096
10,Xena,0.0787878787878788,0.0545454545454545,0.0502035278154681,0.0666666666666667,0.0909090909090909,0.0610583446404342
11,Xena,0.142414860681115,0.121359223300971,0.133917396745932,0.1671826625387,0.140776699029126,0.11639549436796
11,Xena,0.238390092879257,0.237864077669903,0.21026282853567,0.219814241486068,0.257281553398058,0.18523153942428
11,Xena,0.204334365325077,0.199029126213592,0.172715894868586,0.201238390092879,0.155339805825243,0.143929912390488
11,Xena,0.210526315789474,0.228155339805825,0.188986232790989,0.219814241486068,0.140776699029126,0.142678347934919
11,Xena,0.263157894736842,0.237864077669903,0.23279098873592,0.253869969040248,0.199029126213592,0.1639549436796
11,Xena,0.232198142414861,0.257281553398058,0.201501877346683,0.213622291021672,0.160194174757282,0.175219023779725
11,Xena,0.25077399380805,0.271844660194175,0.195244055068836,0.21671826625387,0.20873786407767,0.1639549436796
11,Xena,0.213622291021672,0.199029126213592,0.182728410513141,0.198142414860681,0.160194174757282,0.135168961201502
11,Xena,0.204334365325077,0.218446601941748,0.165206508135169,0.191950464396285,0.150485436893204,0.132665832290363
11,Xena,0.173374613003096,0.184466019417476,0.151439299123905,0.185758513931889,0.155339805825243,0.106382978723404
11,Xena,0.188854489164087,0.179611650485437,0.141426783479349,0.164086687306502,0.155339805825243,0.108886107634543
11,Xena,0.170278637770898,0.199029126213592,0.165206508135169,0.185758513931889,0.155339805825243,0.110137672090113
11,Xena,0.00619195046439629,0.0242718446601942,0.0175219023779725,0.021671826625387,0.029126213592233,0.0137672090112641
11,Xena,0.00309597523219814,0.0194174757281553,0.0150187734668335,0.00928792569659443,0.0145631067961165,0.0137672090112641
11,Xena,0.00928792569659443,0.0194174757281553,0.016270337922403,0.0185758513931889,0.00485436893203883,0.0150187734668335
11,Xena,0.00928792569659443,0.0145631067961165,0.0200250312891114,0.0185758513931889,0.0339805825242718,0.0100125156445557
11,Xena,0.00619195046439629,0.0194174757281553,0.0150187734668335,0.00928792569659443,0.0145631067961165,0.00876095118898623
11,Xena,0.00928792569659443,0.0145631067961165,0.0225281602002503,0.0247678018575851,0.0339805825242718,0.016270337922403
11,Xena,0.0123839009287926,0.0194174757281553,0.0275344180225282,0.0154798761609907,0.0388349514563107,0.0212765957446809
11,Xena,0.0123839009287926,0.029126213592233,0.0337922403003755,0.0185758513931889,0.0194174757281553,0.0212765957446809
12,Xena,0.0534124629080119,0.0900473933649289,0.0830449826989619,0.0919881305637982,0.0710900473933649,0.0807381776239908
12,Xena,0.0593471810089021,0.0853080568720379,0.0818915801614764,0.0830860534124629,0.0616113744075829,0.0726643598615917
12,Xena,0.0623145400593472,0.0853080568720379,0.0784313725490196,0.0801186943620178,0.0758293838862559,0.0668973471741638
12,Xena,0.0623145400593472,0.0947867298578199,0.077277970011534,0.0623145400593472,0.0521327014218009,0.0599769319492503
12,Xena,0.0890207715133531,0.0805687203791469,0.0899653979238754,0.121661721068249,0.0758293838862559,0.0865051903114187
12,Xena,0.186943620178042,0.18957345971564,0.155709342560554,0.207715133531157,0.199052132701422,0.163783160322953
12,Xena,0.311572700296736,0.293838862559242,0.32641291810842,0.344213649851632,0.279620853080569,0.274509803921569
12,Xena,0.421364985163205,0.412322274881517,0.410611303344867,0.412462908011869,0.336492890995261,0.362168396770473
12,Xena,0.507418397626113,0.445497630331754,0.480968858131488,0.501483679525223,0.497630331753554,0.43598615916955
12,Xena,0.537091988130564,0.549763033175355,0.521337946943483,0.55786350148368,0.516587677725118,0.509803921568627
12,Xena,0.593471810089021,0.568720379146919,0.580161476355248,0.58160237388724,0.554502369668246,0.560553633217993
12,Xena,0.611275964391691,0.597156398104265,0.56401384083045,0.56379821958457,0.535545023696682,0.555940023068051
12,Xena,0.216617210682493,0.255924170616114,0.194925028835063,0.204747774480712,0.203791469194313,0.200692041522491
12,Xena,0.109792284866469,0.170616113744076,0.152249134948097,0.142433234421365,0.118483412322275,0.113033448673587
12,Xena,0.127596439169139,0.161137440758294,0.129181084198385,0.103857566765579,0.127962085308057,0.110726643598616
12,Xena,0.130563798219585,0.151658767772512,0.123414071510957,0.112759643916914,0.123222748815166,0.102652825836217
12,Xena,0.136498516320475,0.146919431279621,0.113033448673587,0.0979228486646884,0.109004739336493,0.101499423298731
12,Xena,0.0979228486646884,0.0758293838862559,0.0922722029988466,0.0801186943620178,0.127962085308057,0.0934256055363322
12,Xena,0.118694362017804,0.137440758293839,0.0980392156862745,0.0949554896142433,0.104265402843602,0.0853517877739331
12,Xena,0.127596439169139,0.113744075829384,0.0922722029988466,0.0801186943620178,0.109004739336493,0.0818915801614764
13,Xena,0.0110497237569061,0.0120481927710843,0.010752688172043,0.0110497237569061,0,0.00268817204301075
13,Xena,0.00552486187845304,0.0120481927710843,0.00806451612903226,0.0110497237569061,0,0.00268817204301075
13,Xena,0.0110497237569061,0,0.010752688172043,0.00552486187845304,0.0120481927710843,0.00537634408602151
13,Xena,0.0110497237569061,0,0.00537634408602151,0.0110497237569061,0.0120481927710843,0.00268817204301075
13,Xena,0.0110497237569061,0,0.00537634408602151,0.00552486187845304,0.0120481927710843,0.00268817204301075
13,Xena,0.0165745856353591,0.0120481927710843,0.00537634408602151,0.00552486187845304,0.0120481927710843,0.00268817204301075
13,Xena,0.0552486187845304,0.036144578313253,0.0403225806451613,0.0386740331491713,0.0240963855421687,0.021505376344086
13,Xena,0.18232044198895,0.192771084337349,0.188172043010753,0.187845303867403,0.192771084337349,0.161290322580645
13,Xena,0.314917127071823,0.313253012048193,0.327956989247312,0.265193370165746,0.216867469879518,0.306451612903226
13,Xena,0.348066298342541,0.421686746987952,0.384408602150538,0.292817679558011,0.253012048192771,0.301075268817204
13,Xena,0.386740331491713,0.385542168674699,0.42741935483871,0.348066298342541,0.36144578313253,0.35752688172043
13,Xena,0.43646408839779,0.44578313253012,0.43010752688172,0.364640883977901,0.433734939759036,0.365591397849462
13,Xena,0.220994475138122,0.337349397590361,0.260752688172043,0.154696132596685,0.180722891566265,0.17741935483871
